,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-03-00,-3.0,9.0,12.2,18.6,-2.4,3.7,10.3,11.3
2019-12-03-01,-999.0,-999.0,13.5,19.5,-999.0,-999.0,-999.0,-999.0
2019-12-03-02,-999.0,-999.0,15.2,19.5,-999.0,-999.0,-999.0,-999.0
2019-12-03-03,1.7,9.7,16.1,19.7,7.8,8.7,13.1,13.8
2019-12-03-04,-999.0,-999.0,-999.0,20.3,-999.0,-999.0,-999.0,-999.0
2019-12-03-05,-999.0,-999.0,-999.0,19.9,-999.0,-999.0,-999.0,-999.0
2019-12-03-06,4.1,10.1,14.1,19.3,9.4,10.5,15.5,16.4
2019-12-03-07,-999.0,-999.0,11.9,19.4,-999.0,-999.0,-999.0,-999.0
2019-12-03-08,-999.0,-999.0,11.0,19.3,-999.0,-999.0,-999.0,-999.0
2019-12-03-09,3.6,10.0,11.7,19.1,7.6,8.2,13.8,15.7
2019-12-03-10,-999.0,-999.0,12.0,19.1,-999.0,-999.0,-999.0,-999.0
2019-12-03-11,-999.0,-999.0,12.7,18.6,-999.0,-999.0,-999.0,-999.0
2019-12-03-12,3.5,10.2,11.4,18.8,1.0,2.7,11.3,13.7
2019-12-03-13,-999.0,-999.0,10.4,18.7,-999.0,-999.0,-999.0,-999.0
2019-12-03-14,-999.0,-999.0,10.2,18.6,-999.0,-999.0,-999.0,-999.0
2019-12-03-15,3.2,10.4,9.2,18.5,-0.4,2.2,10.1,13.0
2019-12-03-16,-999.0,-999.0,8.9,18.5,-999.0,-999.0,-999.0,-999.0
2019-12-03-17,-999.0,-999.0,7.9,18.5,-999.0,-999.0,-999.0,-999.0
2019-12-03-18,1.7,10.2,8.2,18.7,-0.4,2.2,8.6,12.4
2019-12-03-19,-999.0,-999.0,7.6,18.6,-999.0,-999.0,-999.0,-999.0
2019-12-03-20,-999.0,-999.0,6.6,18.7,-999.0,-999.0,-999.0,-999.0
2019-12-03-21,-1.0,10.5,6.1,18.6,-0.4,2.2,7.0,12.2
2019-12-03-22,-999.0,-999.0,6.5,18.6,-999.0,-999.0,-999.0,-999.0
2019-12-03-23,-999.0,-999.0,8.2,18.9,-999.0,-999.0,-999.0,-999.0
