,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-10-28-00,10.1,16.5,17.1,24.9,11.7,15.5,16.8,21.6
2019-10-28-01,-999.0,-999.0,19.0,25.9,-999.0,-999.0,-999.0,-999.0
2019-10-28-02,-999.0,-999.0,18.6,26.6,-999.0,-999.0,-999.0,-999.0
2019-10-28-03,16.7,17.5,20.0,27.2,12.5,20.1,18.2,25.2
2019-10-28-04,-999.0,-999.0,20.8,27.8,-999.0,-999.0,-999.0,-999.0
2019-10-28-05,-999.0,-999.0,20.8,27.5,-999.0,-999.0,-999.0,-999.0
2019-10-28-06,17.0,17.7,20.3,26.4,13.4,20.7,19.9,27.9
2019-10-28-07,-999.0,-999.0,18.7,27.3,-999.0,-999.0,-999.0,-999.0
2019-10-28-08,-999.0,-999.0,18.1,26.6,-999.0,-999.0,-999.0,-999.0
2019-10-28-09,15.7,16.9,18.1,25.9,13.0,19.2,19.2,23.3
2019-10-28-10,-999.0,-999.0,17.4,25.6,-999.0,-999.0,-999.0,-999.0
2019-10-28-11,-999.0,-999.0,17.2,25.6,-999.0,-999.0,-999.0,-999.0
2019-10-28-12,14.7,15.7,16.3,25.6,10.2,15.9,18.2,21.8
2019-10-28-13,-999.0,-999.0,16.1,25.4,-999.0,-999.0,-999.0,-999.0
2019-10-28-14,-999.0,-999.0,15.3,25.2,-999.0,-999.0,-999.0,-999.0
2019-10-28-15,13.1,16.6,16.0,25.3,6.9,11.8,17.0,20.4
2019-10-28-16,-999.0,-999.0,15.9,25.7,-999.0,-999.0,-999.0,-999.0
2019-10-28-17,-999.0,-999.0,15.5,25.9,-999.0,-999.0,-999.0,-999.0
2019-10-28-18,12.1,16.5,15.8,25.8,1.7,13.6,16.8,19.0
2019-10-28-19,-999.0,-999.0,15.6,25.8,-999.0,-999.0,-999.0,-999.0
2019-10-28-20,-999.0,-999.0,14.7,25.9,-999.0,-999.0,-999.0,-999.0
2019-10-28-21,10.1,17.1,15.3,25.3,1.5,13.5,16.6,19.8
2019-10-28-22,-999.0,-999.0,15.4,25.1,-999.0,-999.0,-999.0,-999.0
2019-10-28-23,-999.0,-999.0,14.9,25.4,-999.0,-999.0,-999.0,-999.0
