,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-20-00,13.1,18.1,13.7,22.9,9.0,20.5,19.6,20.2
2019-04-20-01,-999.0,-999.0,14.7,22.9,-999.0,-999.0,-999.0,-999.0
2019-04-20-02,-999.0,-999.0,15.0,22.7,-999.0,-999.0,-999.0,-999.0
2019-04-20-03,17.0,18.6,16.3,22.1,10.3,22.7,23.4,22.2
2019-04-20-04,-999.0,-999.0,17.9,22.4,-999.0,-999.0,-999.0,-999.0
2019-04-20-05,-999.0,-999.0,17.9,22.6,-999.0,-999.0,-999.0,-999.0
2019-04-20-06,19.0,19.1,16.4,22.2,12.1,25.0,26.3,21.4
2019-04-20-07,-999.0,-999.0,17.8,21.6,-999.0,-999.0,-999.0,-999.0
2019-04-20-08,-999.0,-999.0,16.5,21.5,-999.0,-999.0,-999.0,-999.0
2019-04-20-09,16.1,18.5,14.7,21.6,13.0,22.0,25.4,20.8
2019-04-20-10,-999.0,-999.0,14.3,21.3,-999.0,-999.0,-999.0,-999.0
2019-04-20-11,-999.0,-999.0,14.6,21.5,-999.0,-999.0,-999.0,-999.0
2019-04-20-12,14.7,16.7,14.5,21.5,12.5,20.5,22.4,20.9
2019-04-20-13,-999.0,-999.0,14.7,21.5,-999.0,-999.0,-999.0,-999.0
2019-04-20-14,-999.0,-999.0,14.8,21.3,-999.0,-999.0,-999.0,-999.0
2019-04-20-15,13.5,16.5,15.0,21.2,11.8,19.0,20.7,21.3
2019-04-20-16,-999.0,-999.0,15.1,21.4,-999.0,-999.0,-999.0,-999.0
2019-04-20-17,-999.0,-999.0,15.7,21.5,-999.0,-999.0,-999.0,-999.0
2019-04-20-18,12.7,16.1,14.9,21.8,9.9,18.6,20.2,20.9
2019-04-20-19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-04-20-20,-999.0,-999.0,12.5,22.2,-999.0,-999.0,-999.0,-999.0
2019-04-20-21,12.2,15.2,13.2,22.5,9.5,18.6,20.4,20.9
2019-04-20-22,-999.0,-999.0,14.5,23.2,-999.0,-999.0,-999.0,-999.0
2019-04-20-23,-999.0,-999.0,15.7,24.6,-999.0,-999.0,-999.0,-999.0
