,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-29-00,-4.5,4.6,5.6,18.0,-3.1,6.7,10.6,13.3
2019-01-29-01,-999.0,-999.0,7.4,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-29-02,-999.0,-999.0,8.7,19.3,-999.0,-999.0,-999.0,-999.0
2019-01-29-03,3.5,8.0,9.0,19.6,1.5,8.5,16.2,18.4
2019-01-29-04,-999.0,-999.0,9.3,19.4,-999.0,-999.0,-999.0,-999.0
2019-01-29-05,-999.0,-999.0,9.3,19.1,-999.0,-999.0,-999.0,-999.0
2019-01-29-06,6.6,9.0,8.6,19.2,5.9,9.2,19.8,20.9
2019-01-29-07,-999.0,-999.0,8.1,19.4,-999.0,-999.0,-999.0,-999.0
2019-01-29-08,-999.0,-999.0,7.1,18.7,-999.0,-999.0,-999.0,-999.0
2019-01-29-09,2.7,7.6,5.9,18.3,5.8,8.5,17.7,18.2
2019-01-29-10,-999.0,-999.0,5.3,18.1,-999.0,-999.0,-999.0,-999.0
2019-01-29-11,-999.0,-999.0,5.5,17.8,-999.0,-999.0,-999.0,-999.0
2019-01-29-12,-0.2,5.2,5.0,17.3,2.0,8.1,14.0,15.4
2019-01-29-13,-999.0,-999.0,4.9,16.8,-999.0,-999.0,-999.0,-999.0
2019-01-29-14,-999.0,-999.0,4.4,15.9,-999.0,-999.0,-999.0,-999.0
2019-01-29-15,-0.7,6.8,4.4,15.4,-0.3,8.6,12.3,15.1
2019-01-29-16,-999.0,-999.0,3.4,15.0,-999.0,-999.0,-999.0,-999.0
2019-01-29-17,-999.0,-999.0,2.7,14.7,-999.0,-999.0,-999.0,-999.0
2019-01-29-18,-0.7,8.5,2.6,14.7,0.8,8.2,12.3,13.9
2019-01-29-19,-999.0,-999.0,1.5,14.5,-999.0,-999.0,-999.0,-999.0
2019-01-29-20,-999.0,-999.0,2.1,14.4,-999.0,-999.0,-999.0,-999.0
2019-01-29-21,-1.9,7.3,1.2,14.4,3.7,8.5,13.1,13.5
2019-01-29-22,-999.0,-999.0,0.5,14.3,-999.0,-999.0,-999.0,-999.0
2019-01-29-23,-999.0,-999.0,1.6,14.7,-999.0,-999.0,-999.0,-999.0
