,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-30-00,22.5,26.2,25.0,30.0,24.8,22.6,25.8,28.6
2019-08-30-01,-999.0,-999.0,24.3,31.0,-999.0,-999.0,-999.0,-999.0
2019-08-30-02,-999.0,-999.0,24.4,31.2,-999.0,-999.0,-999.0,-999.0
2019-08-30-03,25.1,27.9,24.7,31.4,28.0,28.0,27.5,31.4
2019-08-30-04,-999.0,-999.0,25.3,31.7,-999.0,-999.0,-999.0,-999.0
2019-08-30-05,-999.0,-999.0,26.5,30.9,-999.0,-999.0,-999.0,-999.0
2019-08-30-06,26.6,28.2,27.2,30.9,29.1,29.7,27.6,30.9
2019-08-30-07,-999.0,-999.0,26.8,31.4,-999.0,-999.0,-999.0,-999.0
2019-08-30-08,-999.0,-999.0,26.5,31.5,-999.0,-999.0,-999.0,-999.0
2019-08-30-09,23.0,27.2,26.1,30.4,30.7,28.1,26.8,28.0
2019-08-30-10,-999.0,-999.0,25.6,29.6,-999.0,-999.0,-999.0,-999.0
2019-08-30-11,-999.0,-999.0,26.6,29.2,-999.0,-999.0,-999.0,-999.0
2019-08-30-12,22.5,24.2,26.2,29.1,26.3,26.0,26.2,27.1
2019-08-30-13,-999.0,-999.0,26.0,29.1,-999.0,-999.0,-999.0,-999.0
2019-08-30-14,-999.0,-999.0,26.3,29.1,-999.0,-999.0,-999.0,-999.0
2019-08-30-15,21.2,22.3,25.7,28.7,23.0,24.6,26.2,26.7
2019-08-30-16,-999.0,-999.0,25.3,28.5,-999.0,-999.0,-999.0,-999.0
2019-08-30-17,-999.0,-999.0,25.2,28.5,-999.0,-999.0,-999.0,-999.0
2019-08-30-18,19.2,21.5,24.6,28.5,21.0,23.2,25.7,26.3
2019-08-30-19,-999.0,-999.0,24.8,28.5,-999.0,-999.0,-999.0,-999.0
2019-08-30-20,-999.0,-999.0,24.3,28.2,-999.0,-999.0,-999.0,-999.0
2019-08-30-21,18.6,20.8,25.0,28.1,17.5,22.5,25.5,26.1
2019-08-30-22,-999.0,-999.0,26.0,28.5,-999.0,-999.0,-999.0,-999.0
2019-08-30-23,-999.0,-999.0,26.3,29.9,-999.0,-999.0,-999.0,-999.0
