,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-06-00,-5.2,5.2,4.9,19.1,-9.6,6.0,12.4,13.7
2019-01-06-01,-999.0,-999.0,5.1,19.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-02,-999.0,-999.0,5.4,19.3,-999.0,-999.0,-999.0,-999.0
2019-01-06-03,0.2,6.0,5.8,18.6,-2.6,7.1,13.4,15.1
2019-01-06-04,-999.0,-999.0,6.3,18.1,-999.0,-999.0,-999.0,-999.0
2019-01-06-05,-999.0,-999.0,7.6,18.9,-999.0,-999.0,-999.0,-999.0
2019-01-06-06,2.1,7.5,7.3,19.1,0.4,7.5,14.1,17.3
2019-01-06-07,-999.0,-999.0,7.0,19.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-08,-999.0,-999.0,6.5,18.8,-999.0,-999.0,-999.0,-999.0
2019-01-06-09,-0.9,5.9,6.4,18.6,-1.0,7.1,13.1,16.6
2019-01-06-10,-999.0,-999.0,6.1,18.6,-999.0,-999.0,-999.0,-999.0
2019-01-06-11,-999.0,-999.0,5.5,18.5,-999.0,-999.0,-999.0,-999.0
2019-01-06-12,-3.0,5.7,4.6,18.3,-5.6,6.2,12.2,14.3
2019-01-06-13,-999.0,-999.0,3.6,18.1,-999.0,-999.0,-999.0,-999.0
2019-01-06-14,-999.0,-999.0,3.8,18.1,-999.0,-999.0,-999.0,-999.0
2019-01-06-15,-4.0,4.6,3.1,18.0,-6.1,6.5,12.1,15.1
2019-01-06-16,-999.0,-999.0,3.4,17.9,-999.0,-999.0,-999.0,-999.0
2019-01-06-17,-999.0,-999.0,3.6,17.9,-999.0,-999.0,-999.0,-999.0
2019-01-06-18,-4.9,3.2,2.1,17.7,-7.8,6.2,11.8,14.6
2019-01-06-19,-999.0,-999.0,1.3,17.6,-999.0,-999.0,-999.0,-999.0
2019-01-06-20,-999.0,-999.0,0.9,17.6,-999.0,-999.0,-999.0,-999.0
2019-01-06-21,-5.9,3.4,0.9,17.6,-8.8,6.6,11.7,14.7
2019-01-06-22,-999.0,-999.0,0.6,17.5,-999.0,-999.0,-999.0,-999.0
2019-01-06-23,-999.0,-999.0,3.1,17.6,-999.0,-999.0,-999.0,-999.0
