,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-17-00,8.2,17.6,7.8,22.7,0.9,13.7,15.6,18.8
2019-12-17-01,-999.0,-999.0,6.7,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-17-02,-999.0,-999.0,6.9,25.7,-999.0,-999.0,-999.0,-999.0
2019-12-17-03,9.6,16.7,8.3,26.4,1.6,14.0,22.0,22.0
2019-12-17-04,-999.0,-999.0,8.5,26.6,-999.0,-999.0,-999.0,-999.0
2019-12-17-05,-999.0,-999.0,9.4,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-17-06,9.2,14.5,9.3,27.0,3.5,12.7,26.9,24.1
2019-12-17-07,-999.0,-999.0,9.2,26.1,-999.0,-999.0,-999.0,-999.0
2019-12-17-08,-999.0,-999.0,9.2,24.8,-999.0,-999.0,-999.0,-999.0
2019-12-17-09,7.5,12.7,8.2,23.7,2.6,11.1,25.5,22.5
2019-12-17-10,-999.0,-999.0,7.7,23.1,-999.0,-999.0,-999.0,-999.0
2019-12-17-11,-999.0,-999.0,8.1,23.0,-999.0,-999.0,-999.0,-999.0
2019-12-17-12,5.5,12.2,7.9,22.7,1.0,10.0,21.7,20.9
2019-12-17-13,-999.0,-999.0,8.6,22.5,-999.0,-999.0,-999.0,-999.0
2019-12-17-14,-999.0,-999.0,8.7,22.3,-999.0,-999.0,-999.0,-999.0
2019-12-17-15,3.2,10.9,9.1,22.0,-0.9,9.6,19.5,19.7
2019-12-17-16,-999.0,-999.0,9.4,21.5,-999.0,-999.0,-999.0,-999.0
2019-12-17-17,-999.0,-999.0,8.9,21.6,-999.0,-999.0,-999.0,-999.0
2019-12-17-18,1.0,10.2,7.9,21.5,-3.2,-999.0,17.5,19.1
2019-12-17-19,-999.0,-999.0,7.8,21.8,-999.0,-999.0,-999.0,-999.0
2019-12-17-20,-999.0,-999.0,7.4,22.1,-999.0,-999.0,-999.0,-999.0
2019-12-17-21,-0.9,9.6,7.1,22.3,-5.0,9.0,17.0,18.5
2019-12-17-22,-999.0,-999.0,6.6,22.5,-999.0,-999.0,-999.0,-999.0
2019-12-17-23,-999.0,-999.0,8.2,23.0,-999.0,-999.0,-999.0,-999.0
