,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-19-00,6.7,12.5,12.5,20.0,10.2,11.0,14.9,18.3
2019-03-19-01,-999.0,-999.0,15.7,20.4,-999.0,-999.0,-999.0,-999.0
2019-03-19-02,-999.0,-999.0,17.6,20.4,-999.0,-999.0,-999.0,-999.0
2019-03-19-03,13.6,14.4,16.9,20.5,16.7,18.5,18.6,21.8
2019-03-19-04,-999.0,-999.0,18.2,20.0,-999.0,-999.0,-999.0,-999.0
2019-03-19-05,-999.0,-999.0,17.6,20.7,-999.0,-999.0,-999.0,-999.0
2019-03-19-06,16.7,15.6,19.0,20.1,23.0,20.6,20.0,22.8
2019-03-19-07,-999.0,-999.0,17.5,20.3,-999.0,-999.0,-999.0,-999.0
2019-03-19-08,-999.0,-999.0,16.1,19.6,-999.0,-999.0,-999.0,-999.0
2019-03-19-09,14.5,13.3,15.4,19.5,23.5,18.1,18.3,19.9
2019-03-19-10,-999.0,-999.0,14.2,19.2,-999.0,-999.0,-999.0,-999.0
2019-03-19-11,-999.0,-999.0,13.2,19.0,-999.0,-999.0,-999.0,-999.0
2019-03-19-12,10.6,12.0,13.3,18.4,21.2,14.0,16.6,17.4
2019-03-19-13,-999.0,-999.0,13.1,18.2,-999.0,-999.0,-999.0,-999.0
2019-03-19-14,-999.0,-999.0,13.7,18.0,-999.0,-999.0,-999.0,-999.0
2019-03-19-15,9.1,11.2,12.5,18.1,18.9,13.0,15.4,17.2
2019-03-19-16,-999.0,-999.0,12.0,16.9,-999.0,-999.0,-999.0,-999.0
2019-03-19-17,-999.0,-999.0,10.9,16.9,-999.0,-999.0,-999.0,-999.0
2019-03-19-18,8.1,10.7,10.5,17.5,17.1,13.2,15.2,16.9
2019-03-19-19,-999.0,-999.0,9.8,16.4,-999.0,-999.0,-999.0,-999.0
2019-03-19-20,-999.0,-999.0,9.7,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-19-21,7.2,10.4,8.9,16.3,16.3,14.0,15.3,16.8
2019-03-19-22,-999.0,-999.0,10.3,16.5,-999.0,-999.0,-999.0,-999.0
2019-03-19-23,-999.0,-999.0,12.5,18.2,-999.0,-999.0,-999.0,-999.0
