,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-24-00,17.2,19.0,20.0,26.5,17.5,19.7,25.0,25.2
2019-04-24-01,-999.0,-999.0,19.9,27.4,-999.0,-999.0,-999.0,-999.0
2019-04-24-02,-999.0,-999.0,19.6,27.0,-999.0,-999.0,-999.0,-999.0
2019-04-24-03,21.6,20.0,19.3,28.2,16.8,22.5,29.8,29.4
2019-04-24-04,-999.0,-999.0,19.5,28.6,-999.0,-999.0,-999.0,-999.0
2019-04-24-05,-999.0,-999.0,20.0,27.4,-999.0,-999.0,-999.0,-999.0
2019-04-24-06,25.5,18.7,20.3,27.1,10.2,23.2,32.1,30.4
2019-04-24-07,-999.0,-999.0,19.7,27.3,-999.0,-999.0,-999.0,-999.0
2019-04-24-08,-999.0,-999.0,19.4,26.8,-999.0,-999.0,-999.0,-999.0
2019-04-24-09,22.7,17.8,19.4,26.5,9.9,21.1,30.6,28.9
2019-04-24-10,-999.0,-999.0,19.1,26.1,-999.0,-999.0,-999.0,-999.0
2019-04-24-11,-999.0,-999.0,19.0,25.9,-999.0,-999.0,-999.0,-999.0
2019-04-24-12,19.2,16.0,18.3,25.8,7.4,18.2,28.0,26.3
2019-04-24-13,-999.0,-999.0,18.2,25.7,-999.0,-999.0,-999.0,-999.0
2019-04-24-14,-999.0,-999.0,18.1,25.6,-999.0,-999.0,-999.0,-999.0
2019-04-24-15,17.1,16.6,18.2,25.5,6.2,17.1,26.8,25.8
2019-04-24-16,-999.0,-999.0,18.3,25.5,-999.0,-999.0,-999.0,-999.0
2019-04-24-17,-999.0,-999.0,18.4,25.5,-999.0,-999.0,-999.0,-999.0
2019-04-24-18,16.5,16.0,18.5,25.4,5.0,16.7,25.1,25.1
2019-04-24-19,-999.0,-999.0,18.4,25.4,-999.0,-999.0,-999.0,-999.0
2019-04-24-20,-999.0,-999.0,18.2,25.4,-999.0,-999.0,-999.0,-999.0
2019-04-24-21,16.6,14.4,18.4,25.4,6.1,16.5,23.9,24.0
2019-04-24-22,-999.0,-999.0,18.8,25.6,-999.0,-999.0,-999.0,-999.0
2019-04-24-23,-999.0,-999.0,19.6,26.1,-999.0,-999.0,-999.0,-999.0
