,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-06-00,22.7,23.2,26.8,28.5,22.4,26.5,26.9,26.8
2019-06-06-01,-999.0,-999.0,28.5,29.4,-999.0,-999.0,-999.0,-999.0
2019-06-06-02,-999.0,-999.0,29.2,29.5,-999.0,-999.0,-999.0,-999.0
2019-06-06-03,23.7,25.1,30.5,29.7,21.7,29.0,30.1,29.1
2019-06-06-04,-999.0,-999.0,30.8,29.8,-999.0,-999.0,-999.0,-999.0
2019-06-06-05,-999.0,-999.0,32.0,29.6,-999.0,-999.0,-999.0,-999.0
2019-06-06-06,24.5,23.6,30.7,30.3,20.9,31.2,30.1,31.1
2019-06-06-07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-08,-999.0,-999.0,28.0,29.2,-999.0,-999.0,-999.0,-999.0
2019-06-06-09,22.2,27.2,27.5,29.1,22.5,31.5,30.3,29.2
2019-06-06-10,-999.0,-999.0,26.2,28.6,-999.0,-999.0,-999.0,-999.0
2019-06-06-11,-999.0,-999.0,24.9,27.8,-999.0,-999.0,-999.0,-999.0
2019-06-06-12,19.7,26.1,24.7,27.5,21.1,26.7,28.8,28.4
2019-06-06-13,-999.0,-999.0,23.9,27.4,-999.0,-999.0,-999.0,-999.0
2019-06-06-14,-999.0,-999.0,22.9,27.3,-999.0,-999.0,-999.0,-999.0
2019-06-06-15,18.7,24.9,22.6,27.1,20.0,23.2,28.4,27.4
2019-06-06-16,-999.0,-999.0,22.0,27.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-17,-999.0,-999.0,21.3,27.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-18,17.5,23.5,21.9,27.0,19.7,21.7,27.4,26.2
2019-06-06-19,-999.0,-999.0,21.6,27.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-20,-999.0,-999.0,22.1,26.9,-999.0,-999.0,-999.0,-999.0
2019-06-06-21,17.0,21.0,22.5,26.8,19.2,21.1,26.6,25.1
2019-06-06-22,-999.0,-999.0,23.2,27.3,-999.0,-999.0,-999.0,-999.0
2019-06-06-23,-999.0,-999.0,23.0,28.5,-999.0,-999.0,-999.0,-999.0
