,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-29-00,19.6,24.2,20.8,22.6,24.4,20.6,19.3,19.7
2019-05-29-01,-999.0,-999.0,21.3,22.7,-999.0,-999.0,-999.0,-999.0
2019-05-29-02,-999.0,-999.0,23.1,23.3,-999.0,-999.0,-999.0,-999.0
2019-05-29-03,24.2,26.3,24.6,22.9,28.4,26.5,22.4,19.8
2019-05-29-04,-999.0,-999.0,24.3,23.6,-999.0,-999.0,-999.0,-999.0
2019-05-29-05,-999.0,-999.0,23.3,25.1,-999.0,-999.0,-999.0,-999.0
2019-05-29-06,26.5,25.7,22.5,25.2,30.6,27.0,22.9,21.7
2019-05-29-07,-999.0,-999.0,22.4,24.7,-999.0,-999.0,-999.0,-999.0
2019-05-29-08,-999.0,-999.0,21.0,24.7,-999.0,-999.0,-999.0,-999.0
2019-05-29-09,25.0,23.0,20.9,23.7,31.3,26.5,23.0,22.1
2019-05-29-10,-999.0,-999.0,19.9,23.1,-999.0,-999.0,-999.0,-999.0
2019-05-29-11,-999.0,-999.0,18.3,23.3,-999.0,-999.0,-999.0,-999.0
2019-05-29-12,20.5,19.7,17.5,23.0,27.9,22.7,21.2,21.1
2019-05-29-13,-999.0,-999.0,17.0,22.8,-999.0,-999.0,-999.0,-999.0
2019-05-29-14,-999.0,-999.0,17.5,22.5,-999.0,-999.0,-999.0,-999.0
2019-05-29-15,18.1,18.8,18.3,22.6,26.8,16.7,19.5,20.9
2019-05-29-16,-999.0,-999.0,18.7,23.0,-999.0,-999.0,-999.0,-999.0
2019-05-29-17,-999.0,-999.0,17.5,22.6,-999.0,-999.0,-999.0,-999.0
2019-05-29-18,16.0,18.2,16.6,21.3,23.9,15.7,18.4,20.4
2019-05-29-19,-999.0,-999.0,17.1,21.4,-999.0,-999.0,-999.0,-999.0
2019-05-29-20,-999.0,-999.0,17.5,21.8,-999.0,-999.0,-999.0,-999.0
2019-05-29-21,14.7,18.5,17.6,22.3,22.0,15.5,17.5,20.1
2019-05-29-22,-999.0,-999.0,19.4,22.0,-999.0,-999.0,-999.0,-999.0
2019-05-29-23,-999.0,-999.0,20.6,22.1,-999.0,-999.0,-999.0,-999.0
