,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-08-00,-9.5,2.1,6.4,19.6,-6.7,1.2,10.1,12.9
2019-02-08-01,-999.0,-999.0,7.0,20.4,-999.0,-999.0,-999.0,-999.0
2019-02-08-02,-999.0,-999.0,6.9,20.7,-999.0,-999.0,-999.0,-999.0
2019-02-08-03,-3.9,5.0,7.4,21.1,-4.5,3.2,9.7,12.9
2019-02-08-04,-999.0,-999.0,7.1,21.8,-999.0,-999.0,-999.0,-999.0
2019-02-08-05,-999.0,-999.0,6.8,20.9,-999.0,-999.0,-999.0,-999.0
2019-02-08-06,-1.9,4.2,7.0,20.8,-2.0,4.0,9.7,13.4
2019-02-08-07,-999.0,-999.0,6.6,21.4,-999.0,-999.0,-999.0,-999.0
2019-02-08-08,-999.0,-999.0,6.1,21.0,-999.0,-999.0,-999.0,-999.0
2019-02-08-09,-3.9,4.0,5.7,20.7,-1.8,4.2,9.6,13.6
2019-02-08-10,-999.0,-999.0,5.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-02-08-11,-999.0,-999.0,4.4,19.6,-999.0,-999.0,-999.0,-999.0
2019-02-08-12,-4.9,4.5,4.2,19.2,-5.6,4.2,9.4,12.3
2019-02-08-13,-999.0,-999.0,4.0,19.0,-999.0,-999.0,-999.0,-999.0
2019-02-08-14,-999.0,-999.0,3.8,18.9,-999.0,-999.0,-999.0,-999.0
2019-02-08-15,-5.4,4.3,3.4,19.0,-3.8,2.0,8.8,12.1
2019-02-08-16,-999.0,-999.0,3.2,18.9,-999.0,-999.0,-999.0,-999.0
2019-02-08-17,-999.0,-999.0,2.9,19.1,-999.0,-999.0,-999.0,-999.0
2019-02-08-18,-6.2,4.2,2.6,19.2,-6.0,1.2,9.2,12.1
2019-02-08-19,-999.0,-999.0,2.4,19.1,-999.0,-999.0,-999.0,-999.0
2019-02-08-20,-999.0,-999.0,1.6,18.4,-999.0,-999.0,-999.0,-999.0
2019-02-08-21,-7.5,3.6,0.1,18.4,-6.9,2.0,9.7,12.6
2019-02-08-22,-999.0,-999.0,-0.4,18.6,-999.0,-999.0,-999.0,-999.0
2019-02-08-23,-999.0,-999.0,0.1,18.7,-999.0,-999.0,-999.0,-999.0
