,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-27-00,18.1,23.5,28.8,25.1,21.2,25.1,24.8,24.2
2019-05-27-01,-999.0,-999.0,30.6,25.6,-999.0,-999.0,-999.0,-999.0
2019-05-27-02,-999.0,-999.0,30.3,26.7,-999.0,-999.0,-999.0,-999.0
2019-05-27-03,19.2,21.4,31.0,27.2,25.2,28.6,30.0,28.9
2019-05-27-04,-999.0,-999.0,31.2,26.9,-999.0,-999.0,-999.0,-999.0
2019-05-27-05,-999.0,-999.0,31.1,26.2,-999.0,-999.0,-999.0,-999.0
2019-05-27-06,17.6,23.5,31.3,26.2,27.4,23.2,29.4,31.2
2019-05-27-07,-999.0,-999.0,30.5,26.3,-999.0,-999.0,-999.0,-999.0
2019-05-27-08,-999.0,-999.0,29.4,25.8,-999.0,-999.0,-999.0,-999.0
2019-05-27-09,16.0,19.5,28.0,25.5,27.9,20.5,28.1,25.3
2019-05-27-10,-999.0,-999.0,26.0,25.2,-999.0,-999.0,-999.0,-999.0
2019-05-27-11,-999.0,-999.0,24.8,25.1,-999.0,-999.0,-999.0,-999.0
2019-05-27-12,16.5,16.0,24.4,25.0,23.1,19.5,27.0,25.7
2019-05-27-13,-999.0,-999.0,24.3,24.9,-999.0,-999.0,-999.0,-999.0
2019-05-27-14,-999.0,-999.0,24.2,24.9,-999.0,-999.0,-999.0,-999.0
2019-05-27-15,14.2,16.2,24.2,25.0,18.0,19.0,24.2,25.2
2019-05-27-16,-999.0,-999.0,24.4,25.1,-999.0,-999.0,-999.0,-999.0
2019-05-27-17,-999.0,-999.0,24.4,25.1,-999.0,-999.0,-999.0,-999.0
2019-05-27-18,12.7,16.0,23.8,25.2,14.8,18.5,23.3,24.8
2019-05-27-19,-999.0,-999.0,23.4,25.2,-999.0,-999.0,-999.0,-999.0
2019-05-27-20,-999.0,-999.0,23.1,25.1,-999.0,-999.0,-999.0,-999.0
2019-05-27-21,12.0,15.8,23.7,25.1,12.7,17.7,23.5,24.4
2019-05-27-22,-999.0,-999.0,24.3,25.4,-999.0,-999.0,-999.0,-999.0
2019-05-27-23,-999.0,-999.0,25.5,25.9,-999.0,-999.0,-999.0,-999.0
