,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-04-00,-5.4,5.5,4.1,19.4,-3.6,8.5,12.7,15.7
2019-01-04-01,-999.0,-999.0,6.7,20.7,-999.0,-999.0,-999.0,-999.0
2019-01-04-02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-04-03,-0.4,8.6,9.1,21.5,-1.7,9.5,15.1,18.2
2019-01-04-04,-999.0,-999.0,9.1,21.5,-999.0,-999.0,-999.0,-999.0
2019-01-04-05,-999.0,-999.0,8.8,21.6,-999.0,-999.0,-999.0,-999.0
2019-01-04-06,4.0,9.1,8.4,21.4,0.6,10.7,17.1,20.2
2019-01-04-07,-999.0,-999.0,7.7,21.3,-999.0,-999.0,-999.0,-999.0
2019-01-04-08,-999.0,-999.0,6.3,20.8,-999.0,-999.0,-999.0,-999.0
2019-01-04-09,2.2,6.1,4.8,20.6,-0.1,10.6,16.6,19.2
2019-01-04-10,-999.0,-999.0,7.5,20.7,-999.0,-999.0,-999.0,-999.0
2019-01-04-11,-999.0,-999.0,5.7,20.9,-999.0,-999.0,-999.0,-999.0
2019-01-04-12,1.5,6.0,6.8,21.2,-1.3,9.5,16.1,17.9
2019-01-04-13,-999.0,-999.0,6.4,21.4,-999.0,-999.0,-999.0,-999.0
2019-01-04-14,-999.0,-999.0,5.2,21.6,-999.0,-999.0,-999.0,-999.0
2019-01-04-15,-0.2,5.8,3.4,21.7,-2.0,9.0,15.2,16.5
2019-01-04-16,-999.0,-999.0,3.3,21.7,-999.0,-999.0,-999.0,-999.0
2019-01-04-17,-999.0,-999.0,2.5,21.7,-999.0,-999.0,-999.0,-999.0
2019-01-04-18,-2.2,7.1,1.5,21.7,-2.6,8.2,14.9,16.2
2019-01-04-19,-999.0,-999.0,1.0,21.7,-999.0,-999.0,-999.0,-999.0
2019-01-04-20,-999.0,-999.0,1.6,22.0,-999.0,-999.0,-999.0,-999.0
2019-01-04-21,-4.5,7.0,1.1,22.3,-4.0,8.0,14.1,15.7
2019-01-04-22,-999.0,-999.0,1.8,22.5,-999.0,-999.0,-999.0,-999.0
2019-01-04-23,-999.0,-999.0,3.4,22.8,-999.0,-999.0,-999.0,-999.0
