,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-01-00,14.6,15.6,17.6,26.3,21.0,17.0,17.6,19.5
2019-05-01-01,-999.0,-999.0,19.8,26.1,-999.0,-999.0,-999.0,-999.0
2019-05-01-02,-999.0,-999.0,21.6,25.2,-999.0,-999.0,-999.0,-999.0
2019-05-01-03,20.0,17.0,22.0,25.5,25.9,21.5,19.6,18.9
2019-05-01-04,-999.0,-999.0,22.5,23.6,-999.0,-999.0,-999.0,-999.0
2019-05-01-05,-999.0,-999.0,21.1,22.2,-999.0,-999.0,-999.0,-999.0
2019-05-01-06,22.0,16.2,20.7,22.2,27.8,21.5,22.2,19.4
2019-05-01-07,-999.0,-999.0,19.5,21.6,-999.0,-999.0,-999.0,-999.0
2019-05-01-08,-999.0,-999.0,18.2,21.7,-999.0,-999.0,-999.0,-999.0
2019-05-01-09,19.6,13.6,17.7,21.5,27.9,20.7,21.7,20.1
2019-05-01-10,-999.0,-999.0,17.5,21.8,-999.0,-999.0,-999.0,-999.0
2019-05-01-11,-999.0,-999.0,17.2,22.0,-999.0,-999.0,-999.0,-999.0
2019-05-01-12,17.2,13.0,17.2,22.2,22.6,17.0,18.6,19.9
2019-05-01-13,-999.0,-999.0,16.9,21.9,-999.0,-999.0,-999.0,-999.0
2019-05-01-14,-999.0,-999.0,15.9,21.7,-999.0,-999.0,-999.0,-999.0
2019-05-01-15,14.7,14.4,15.3,21.3,19.0,11.7,19.0,19.7
2019-05-01-16,-999.0,-999.0,14.9,21.4,-999.0,-999.0,-999.0,-999.0
2019-05-01-17,-999.0,-999.0,15.0,21.1,-999.0,-999.0,-999.0,-999.0
2019-05-01-18,12.5,14.7,14.7,20.9,14.5,10.0,17.5,19.9
2019-05-01-19,-999.0,-999.0,14.4,21.1,-999.0,-999.0,-999.0,-999.0
2019-05-01-20,-999.0,-999.0,14.0,21.3,-999.0,-999.0,-999.0,-999.0
2019-05-01-21,10.7,13.3,14.8,21.1,9.1,9.7,17.5,19.6
2019-05-01-22,-999.0,-999.0,16.4,21.7,-999.0,-999.0,-999.0,-999.0
2019-05-01-23,-999.0,-999.0,17.2,22.3,-999.0,-999.0,-999.0,-999.0
