,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-11-00,20.0,20.2,19.4,24.9,22.5,22.7,24.1,26.5
2019-06-11-01,-999.0,-999.0,19.9,25.0,-999.0,-999.0,-999.0,-999.0
2019-06-11-02,-999.0,-999.0,20.3,22.0,-999.0,-999.0,-999.0,-999.0
2019-06-11-03,23.5,21.0,21.4,22.8,26.8,25.5,27.7,24.6
2019-06-11-04,-999.0,-999.0,22.4,24.6,-999.0,-999.0,-999.0,-999.0
2019-06-11-05,-999.0,-999.0,21.9,25.4,-999.0,-999.0,-999.0,-999.0
2019-06-11-06,24.5,22.0,21.5,24.8,30.2,26.0,29.0,23.1
2019-06-11-07,-999.0,-999.0,21.2,24.9,-999.0,-999.0,-999.0,-999.0
2019-06-11-08,-999.0,-999.0,20.9,25.4,-999.0,-999.0,-999.0,-999.0
2019-06-11-09,24.0,21.4,20.0,24.9,32.4,24.2,25.6,22.2
2019-06-11-10,-999.0,-999.0,19.8,24.2,-999.0,-999.0,-999.0,-999.0
2019-06-11-11,-999.0,-999.0,19.1,24.3,-999.0,-999.0,-999.0,-999.0
2019-06-11-12,21.1,19.7,18.6,24.4,26.9,22.1,24.4,22.8
2019-06-11-13,-999.0,-999.0,16.1,24.5,-999.0,-999.0,-999.0,-999.0
2019-06-11-14,-999.0,-999.0,15.8,24.0,-999.0,-999.0,-999.0,-999.0
2019-06-11-15,19.0,18.9,16.5,24.0,24.0,21.2,24.1,23.2
2019-06-11-16,-999.0,-999.0,15.7,24.0,-999.0,-999.0,-999.0,-999.0
2019-06-11-17,-999.0,-999.0,15.0,23.9,-999.0,-999.0,-999.0,-999.0
2019-06-11-18,17.2,18.2,14.8,23.7,22.5,20.5,23.3,23.1
2019-06-11-19,-999.0,-999.0,14.8,23.3,-999.0,-999.0,-999.0,-999.0
2019-06-11-20,-999.0,-999.0,15.1,23.6,-999.0,-999.0,-999.0,-999.0
2019-06-11-21,16.2,17.7,16.2,23.5,21.4,19.5,22.9,22.1
2019-06-11-22,-999.0,-999.0,17.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-06-11-23,-999.0,-999.0,18.7,25.1,-999.0,-999.0,-999.0,-999.0
