,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-28-00,316.0,290.0,190.0,180.0,270.0,360.0,70.0,20.0
2019-05-28-01,-999.0,-999.0,190.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-02,-999.0,-999.0,190.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-03,220.0,290.0,200.0,180.0,220.0,20.0,180.0,110.0
2019-05-28-04,-999.0,-999.0,190.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-05,-999.0,-999.0,190.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-06,260.0,290.0,190.0,180.0,180.0,70.0,160.0,90.0
2019-05-28-07,-999.0,-999.0,200.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-08,-999.0,-999.0,200.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-09,265.0,270.0,200.0,180.0,220.0,20.0,160.0,70.0
2019-05-28-10,-999.0,-999.0,190.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-11,-999.0,-999.0,190.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-12,271.0,250.0,190.0,190.0,250.0,70.0,250.0,70.0
2019-05-28-13,-999.0,-999.0,190.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-14,-999.0,-999.0,190.0,280.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-15,269.0,230.0,190.0,260.0,220.0,360.0,40.0,70.0
2019-05-28-16,-999.0,-999.0,190.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-17,-999.0,-999.0,180.0,320.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-18,319.0,230.0,180.0,350.0,40.0,360.0,40.0,40.0
2019-05-28-19,-999.0,-999.0,200.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-20,-999.0,-999.0,200.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-21,35.0,230.0,180.0,50.0,70.0,180.0,290.0,40.0
2019-05-28-22,-999.0,-999.0,170.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-05-28-23,-999.0,-999.0,10.0,20.0,-999.0,-999.0,-999.0,-999.0
