,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-23-00,41.0,180.0,350.0,10.0,-999.0,290.0,90.0,40.0
2019-02-23-01,-999.0,-999.0,30.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-02,-999.0,-999.0,30.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-03,67.0,50.0,10.0,360.0,110.0,320.0,160.0,70.0
2019-02-23-04,-999.0,-999.0,350.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-05,-999.0,-999.0,330.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-06,50.0,50.0,330.0,360.0,200.0,340.0,70.0,70.0
2019-02-23-07,-999.0,-999.0,340.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-08,-999.0,-999.0,330.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-09,116.0,90.0,330.0,360.0,200.0,70.0,70.0,90.0
2019-02-23-10,-999.0,-999.0,350.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-11,-999.0,-999.0,330.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-12,289.0,140.0,340.0,10.0,220.0,90.0,20.0,70.0
2019-02-23-13,-999.0,-999.0,320.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-14,-999.0,-999.0,330.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-15,345.0,140.0,350.0,90.0,180.0,360.0,110.0,360.0
2019-02-23-16,-999.0,-999.0,360.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-17,-999.0,-999.0,340.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-18,13.0,160.0,70.0,40.0,110.0,360.0,340.0,360.0
2019-02-23-19,-999.0,-999.0,10.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-20,-999.0,-999.0,350.0,270.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-21,30.0,140.0,280.0,290.0,90.0,200.0,270.0,340.0
2019-02-23-22,-999.0,-999.0,310.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-23,-999.0,-999.0,30.0,240.0,-999.0,-999.0,-999.0,-999.0
