,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-23-00,328.0,250.0,300.0,40.0,60.0,47.0,300.0,30.0
2019-12-23-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-02,-999.0,-999.0,290.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-03,295.0,320.0,310.0,30.0,82.0,46.0,351.0,64.0
2019-12-23-04,-999.0,-999.0,150.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-05,-999.0,-999.0,140.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-06,347.0,320.0,130.0,30.0,110.0,72.0,310.0,330.0
2019-12-23-07,-999.0,-999.0,170.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-08,-999.0,-999.0,170.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-09,352.0,290.0,160.0,40.0,91.0,63.0,318.0,119.0
2019-12-23-10,-999.0,-999.0,200.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-11,-999.0,-999.0,160.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-12,319.0,340.0,150.0,70.0,80.0,57.0,30.0,110.0
2019-12-23-13,-999.0,-999.0,170.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-14,-999.0,-999.0,310.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-15,-999.0,20.0,300.0,50.0,114.0,61.0,333.0,81.0
2019-12-23-16,-999.0,-999.0,310.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-17,-999.0,-999.0,320.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-18,-999.0,340.0,330.0,80.0,200.0,60.0,290.0,-999.0
2019-12-23-19,-999.0,-999.0,340.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-20,-999.0,-999.0,350.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-21,57.0,340.0,350.0,60.0,181.0,64.0,299.0,273.0
2019-12-23-22,-999.0,-999.0,360.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-23-23,-999.0,-999.0,350.0,80.0,-999.0,-999.0,-999.0,-999.0
