,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-26-00,101.0,50.0,30.0,40.0,250.0,18.0,340.0,20.0
2019-11-26-01,-999.0,-999.0,30.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-02,-999.0,-999.0,20.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-03,68.0,90.0,60.0,20.0,200.0,25.0,70.0,20.0
2019-11-26-04,-999.0,-999.0,60.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-05,-999.0,-999.0,40.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-06,222.0,70.0,10.0,10.0,290.0,300.0,20.0,20.0
2019-11-26-07,-999.0,-999.0,30.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-09,286.0,70.0,10.0,30.0,-999.0,26.0,40.0,20.0
2019-11-26-10,-999.0,-999.0,20.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-11,-999.0,-999.0,20.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-12,284.0,90.0,350.0,20.0,-999.0,22.0,40.0,40.0
2019-11-26-13,-999.0,-999.0,10.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-14,-999.0,-999.0,360.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-15,312.0,140.0,330.0,20.0,20.0,30.0,20.0,20.0
2019-11-26-16,-999.0,-999.0,320.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-17,-999.0,-999.0,320.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-18,283.0,20.0,330.0,20.0,20.0,33.0,360.0,20.0
2019-11-26-19,-999.0,-999.0,320.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-20,-999.0,-999.0,310.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-21,324.0,20.0,10.0,20.0,20.0,5.0,340.0,20.0
2019-11-26-22,-999.0,-999.0,350.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-26-23,-999.0,-999.0,330.0,360.0,-999.0,-999.0,-999.0,-999.0
