,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-03-00,39.0,110.0,310.0,210.0,220.0,270.0,-999.0,110.0
2019-03-03-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-03,201.0,70.0,320.0,210.0,220.0,290.0,160.0,140.0
2019-03-03-04,-999.0,-999.0,330.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-05,-999.0,-999.0,350.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-06,213.0,70.0,340.0,230.0,250.0,320.0,180.0,290.0
2019-03-03-07,-999.0,-999.0,350.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-08,-999.0,-999.0,330.0,310.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-09,323.0,180.0,340.0,340.0,220.0,290.0,160.0,160.0
2019-03-03-10,-999.0,-999.0,330.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-11,-999.0,-999.0,330.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-12,308.0,20.0,330.0,350.0,200.0,320.0,160.0,110.0
2019-03-03-13,-999.0,-999.0,330.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-14,-999.0,-999.0,330.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-15,268.0,50.0,330.0,260.0,180.0,270.0,160.0,90.0
2019-03-03-16,-999.0,-999.0,330.0,310.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-17,-999.0,-999.0,340.0,330.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-18,255.0,20.0,340.0,340.0,220.0,290.0,340.0,160.0
2019-03-03-19,-999.0,-999.0,340.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-20,-999.0,-999.0,330.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-21,275.0,360.0,340.0,330.0,70.0,290.0,340.0,110.0
2019-03-03-22,-999.0,-999.0,330.0,330.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-23,-999.0,-999.0,330.0,330.0,-999.0,-999.0,-999.0,-999.0
