,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-20-00,284.0,360.0,270.0,30.0,-999.0,34.0,30.0,60.0
2019-12-20-01,-999.0,-999.0,310.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-02,-999.0,-999.0,330.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-03,304.0,320.0,360.0,50.0,202.0,42.0,51.0,19.0
2019-12-20-04,-999.0,-999.0,340.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-05,-999.0,-999.0,310.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-06,307.0,360.0,310.0,50.0,210.0,67.0,290.0,40.0
2019-12-20-07,-999.0,-999.0,330.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-08,-999.0,-999.0,10.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-09,342.0,320.0,320.0,50.0,196.0,49.0,300.0,36.0
2019-12-20-10,-999.0,-999.0,70.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-11,-999.0,-999.0,60.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-12,343.0,320.0,60.0,40.0,200.0,71.0,320.0,10.0
2019-12-20-13,-999.0,-999.0,30.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-15,-999.0,200.0,30.0,40.0,70.0,79.0,4.0,54.0
2019-12-20-16,-999.0,-999.0,340.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-17,-999.0,-999.0,20.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-18,-999.0,160.0,360.0,50.0,70.0,44.0,340.0,340.0
2019-12-20-19,-999.0,-999.0,10.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-20,-999.0,-999.0,10.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-21,45.0,70.0,330.0,50.0,60.0,77.0,310.0,309.0
2019-12-20-22,-999.0,-999.0,310.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-12-20-23,-999.0,-999.0,310.0,80.0,-999.0,-999.0,-999.0,-999.0
