,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-27-00,32.0,250.0,320.0,30.0,70.0,360.0,360.0,360.0
2019-01-27-01,-999.0,-999.0,310.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-02,-999.0,-999.0,320.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-03,184.0,290.0,330.0,50.0,140.0,140.0,340.0,70.0
2019-01-27-04,-999.0,-999.0,310.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-05,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-06,273.0,290.0,320.0,360.0,200.0,160.0,160.0,110.0
2019-01-27-07,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-08,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-09,229.0,270.0,320.0,30.0,290.0,180.0,160.0,110.0
2019-01-27-10,-999.0,-999.0,330.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-11,-999.0,-999.0,300.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-12,220.0,200.0,310.0,40.0,320.0,140.0,180.0,70.0
2019-01-27-13,-999.0,-999.0,310.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-14,-999.0,-999.0,280.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-15,221.0,230.0,20.0,40.0,340.0,90.0,320.0,20.0
2019-01-27-16,-999.0,-999.0,290.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-17,-999.0,-999.0,290.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-18,244.0,230.0,300.0,70.0,340.0,360.0,290.0,340.0
2019-01-27-19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-21,246.0,230.0,10.0,110.0,360.0,290.0,270.0,290.0
2019-01-27-22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-23,-999.0,-999.0,40.0,80.0,-999.0,-999.0,-999.0,-999.0
