,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-10-12-00,350.0,70.0,50.0,340.0,110.0,20.0,320.0,340.0
2019-10-12-01,-999.0,-999.0,50.0,330.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-02,-999.0,-999.0,90.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-03,2.0,50.0,90.0,340.0,40.0,20.0,180.0,250.0
2019-10-12-04,-999.0,-999.0,70.0,330.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-05,-999.0,-999.0,90.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-06,1.0,50.0,110.0,340.0,40.0,360.0,140.0,110.0
2019-10-12-07,-999.0,-999.0,120.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-08,-999.0,-999.0,120.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-09,358.0,20.0,120.0,350.0,70.0,20.0,160.0,110.0
2019-10-12-10,-999.0,-999.0,130.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-11,-999.0,-999.0,110.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-12,2.0,180.0,150.0,360.0,270.0,40.0,160.0,90.0
2019-10-12-13,-999.0,-999.0,260.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-14,-999.0,-999.0,260.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-15,331.0,160.0,250.0,360.0,200.0,40.0,360.0,70.0
2019-10-12-16,-999.0,-999.0,200.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-17,-999.0,-999.0,250.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-18,344.0,110.0,270.0,360.0,140.0,20.0,270.0,20.0
2019-10-12-19,-999.0,-999.0,280.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-20,-999.0,-999.0,280.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-21,5.0,110.0,290.0,10.0,140.0,40.0,90.0,20.0
2019-10-12-22,-999.0,-999.0,300.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-12-23,-999.0,-999.0,310.0,20.0,-999.0,-999.0,-999.0,-999.0
