,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-06-00,93.0,360.0,340.0,160.0,110.0,180.0,290.0,250.0
2019-06-06-01,-999.0,-999.0,70.0,160.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-02,-999.0,-999.0,360.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-03,110.0,290.0,360.0,170.0,180.0,180.0,70.0,290.0
2019-06-06-04,-999.0,-999.0,100.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-05,-999.0,-999.0,40.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-06,317.0,290.0,140.0,180.0,180.0,200.0,160.0,160.0
2019-06-06-07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-08,-999.0,-999.0,140.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-09,56.0,200.0,150.0,200.0,290.0,220.0,200.0,160.0
2019-06-06-10,-999.0,-999.0,160.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-11,-999.0,-999.0,170.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-12,55.0,200.0,140.0,180.0,250.0,270.0,140.0,200.0
2019-06-06-13,-999.0,-999.0,150.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-14,-999.0,-999.0,150.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-15,90.0,230.0,130.0,180.0,180.0,270.0,160.0,200.0
2019-06-06-16,-999.0,-999.0,120.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-17,-999.0,-999.0,170.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-18,70.0,250.0,140.0,180.0,220.0,320.0,160.0,250.0
2019-06-06-19,-999.0,-999.0,160.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-20,-999.0,-999.0,140.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-21,78.0,250.0,130.0,190.0,220.0,320.0,160.0,220.0
2019-06-06-22,-999.0,-999.0,40.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-06-06-23,-999.0,-999.0,30.0,200.0,-999.0,-999.0,-999.0,-999.0
