,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-18-00,292.0,320.0,310.0,340.0,-999.0,13.0,250.0,80.0
2019-12-18-01,-999.0,-999.0,330.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-02,-999.0,-999.0,250.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-03,263.0,320.0,300.0,20.0,224.0,33.0,323.0,32.0
2019-12-18-04,-999.0,-999.0,350.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-05,-999.0,-999.0,340.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-06,295.0,320.0,10.0,10.0,240.0,6.0,180.0,90.0
2019-12-18-07,-999.0,-999.0,10.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-08,-999.0,-999.0,360.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-09,283.0,270.0,350.0,20.0,204.0,14.0,162.0,101.0
2019-12-18-10,-999.0,-999.0,360.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-11,-999.0,-999.0,30.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-12,342.0,320.0,40.0,30.0,200.0,6.0,10.0,100.0
2019-12-18-13,-999.0,-999.0,10.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-14,-999.0,-999.0,20.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-15,280.0,290.0,40.0,50.0,360.0,318.0,226.0,91.0
2019-12-18-16,-999.0,-999.0,30.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-17,-999.0,-999.0,30.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-18,278.0,290.0,350.0,30.0,60.0,321.0,350.0,50.0
2019-12-18-19,-999.0,-999.0,360.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-20,-999.0,-999.0,330.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-21,275.0,340.0,320.0,30.0,352.0,349.0,249.0,75.0
2019-12-18-22,-999.0,-999.0,350.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-18-23,-999.0,-999.0,320.0,40.0,-999.0,-999.0,-999.0,-999.0
