,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-12-00,293.0,320.0,340.0,290.0,40.0,270.0,140.0,20.0
2019-01-12-01,-999.0,-999.0,350.0,310.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-02,-999.0,-999.0,360.0,330.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-03,296.0,340.0,310.0,330.0,-999.0,320.0,160.0,110.0
2019-01-12-04,-999.0,-999.0,20.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-05,-999.0,-999.0,350.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-06,303.0,320.0,20.0,360.0,160.0,270.0,160.0,110.0
2019-01-12-07,-999.0,-999.0,330.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-08,-999.0,-999.0,340.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-09,287.0,320.0,40.0,360.0,200.0,290.0,160.0,90.0
2019-01-12-10,-999.0,-999.0,310.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-11,-999.0,-999.0,300.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-12,283.0,360.0,290.0,10.0,160.0,290.0,220.0,110.0
2019-01-12-13,-999.0,-999.0,290.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-14,-999.0,-999.0,340.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-15,287.0,360.0,330.0,20.0,180.0,340.0,270.0,90.0
2019-01-12-16,-999.0,-999.0,340.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-18,280.0,360.0,320.0,10.0,-999.0,40.0,20.0,70.0
2019-01-12-19,-999.0,-999.0,320.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-20,-999.0,-999.0,360.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-21,4.0,360.0,30.0,360.0,-999.0,270.0,140.0,110.0
2019-01-12-22,-999.0,-999.0,330.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-01-12-23,-999.0,-999.0,330.0,360.0,-999.0,-999.0,-999.0,-999.0
