,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-13-00,303.0,360.0,330.0,270.0,20.0,40.0,140.0,90.0
2019-02-13-01,-999.0,-999.0,330.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-02,-999.0,-999.0,330.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-03,318.0,360.0,30.0,360.0,40.0,40.0,160.0,40.0
2019-02-13-04,-999.0,-999.0,40.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-05,-999.0,-999.0,160.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-06,308.0,340.0,80.0,30.0,20.0,70.0,20.0,110.0
2019-02-13-07,-999.0,-999.0,80.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-08,-999.0,-999.0,150.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-09,266.0,340.0,140.0,30.0,70.0,70.0,20.0,110.0
2019-02-13-10,-999.0,-999.0,170.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-11,-999.0,-999.0,160.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-12,312.0,20.0,20.0,40.0,220.0,70.0,290.0,70.0
2019-02-13-13,-999.0,-999.0,20.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-14,-999.0,-999.0,50.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-15,309.0,360.0,40.0,30.0,200.0,70.0,270.0,70.0
2019-02-13-16,-999.0,-999.0,340.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-17,-999.0,-999.0,330.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-18,51.0,360.0,320.0,50.0,220.0,70.0,290.0,20.0
2019-02-13-19,-999.0,-999.0,330.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-20,-999.0,-999.0,320.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-21,61.0,20.0,320.0,70.0,180.0,90.0,290.0,40.0
2019-02-13-22,-999.0,-999.0,330.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-02-13-23,-999.0,-999.0,340.0,60.0,-999.0,-999.0,-999.0,-999.0
