,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-29-00,67.0,110.0,20.0,110.0,30.0,135.0,310.0,250.0
2019-12-29-01,-999.0,-999.0,30.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-03,66.0,90.0,90.0,100.0,2.0,216.0,305.0,233.0
2019-12-29-04,-999.0,-999.0,50.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-05,-999.0,-999.0,20.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-06,66.0,90.0,40.0,100.0,50.0,274.0,280.0,290.0
2019-12-29-07,-999.0,-999.0,150.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-08,-999.0,-999.0,90.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-09,71.0,230.0,60.0,120.0,344.0,289.0,304.0,90.0
2019-12-29-10,-999.0,-999.0,60.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-11,-999.0,-999.0,60.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-12,62.0,320.0,70.0,130.0,350.0,308.0,120.0,140.0
2019-12-29-13,-999.0,-999.0,20.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-14,-999.0,-999.0,330.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-15,67.0,250.0,310.0,130.0,1.0,357.0,269.0,237.0
2019-12-29-16,-999.0,-999.0,310.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-17,-999.0,-999.0,340.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-18,72.0,270.0,320.0,120.0,360.0,16.0,330.0,40.0
2019-12-29-19,-999.0,-999.0,340.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-20,-999.0,-999.0,330.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-21,53.0,270.0,350.0,130.0,356.0,12.0,70.0,96.0
2019-12-29-22,-999.0,-999.0,320.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-12-29-23,-999.0,-999.0,320.0,360.0,-999.0,-999.0,-999.0,-999.0
