,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-01-00,335.0,20.0,320.0,70.0,200.0,160.0,340.0,40.0
2019-08-01-01,-999.0,-999.0,50.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-02,-999.0,-999.0,180.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-03,290.0,20.0,180.0,60.0,220.0,160.0,320.0,180.0
2019-08-01-04,-999.0,-999.0,180.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-05,-999.0,-999.0,190.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-06,277.0,290.0,190.0,60.0,180.0,160.0,70.0,140.0
2019-08-01-07,-999.0,-999.0,180.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-08,-999.0,-999.0,170.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-09,284.0,320.0,200.0,60.0,180.0,140.0,90.0,160.0
2019-08-01-10,-999.0,-999.0,180.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-11,-999.0,-999.0,190.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-12,280.0,20.0,170.0,80.0,140.0,140.0,40.0,110.0
2019-08-01-13,-999.0,-999.0,170.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-14,-999.0,-999.0,190.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-15,282.0,90.0,200.0,70.0,110.0,160.0,180.0,90.0
2019-08-01-16,-999.0,-999.0,190.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-17,-999.0,-999.0,190.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-18,29.0,360.0,190.0,40.0,-999.0,160.0,270.0,180.0
2019-08-01-19,-999.0,-999.0,200.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-20,-999.0,-999.0,240.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-21,360.0,160.0,240.0,40.0,320.0,140.0,360.0,40.0
2019-08-01-22,-999.0,-999.0,260.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-08-01-23,-999.0,-999.0,230.0,40.0,-999.0,-999.0,-999.0,-999.0
