,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-30-00,199.0,20.0,140.0,90.0,290.0,200.0,270.0,270.0
2019-07-30-01,-999.0,-999.0,160.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-02,-999.0,-999.0,150.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-03,203.0,20.0,150.0,80.0,220.0,220.0,340.0,220.0
2019-07-30-04,-999.0,-999.0,140.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-05,-999.0,-999.0,160.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-06,216.0,200.0,170.0,90.0,200.0,220.0,160.0,160.0
2019-07-30-07,-999.0,-999.0,150.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-08,-999.0,-999.0,160.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-09,201.0,340.0,150.0,80.0,220.0,140.0,40.0,140.0
2019-07-30-10,-999.0,-999.0,160.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-11,-999.0,-999.0,170.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-12,202.0,90.0,160.0,90.0,180.0,160.0,40.0,110.0
2019-07-30-13,-999.0,-999.0,170.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-14,-999.0,-999.0,170.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-15,218.0,360.0,220.0,110.0,180.0,160.0,360.0,110.0
2019-07-30-16,-999.0,-999.0,220.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-17,-999.0,-999.0,230.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-18,208.0,140.0,220.0,120.0,40.0,180.0,20.0,270.0
2019-07-30-19,-999.0,-999.0,290.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-20,-999.0,-999.0,300.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-21,223.0,160.0,230.0,100.0,40.0,160.0,20.0,340.0
2019-07-30-22,-999.0,-999.0,210.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-07-30-23,-999.0,-999.0,200.0,110.0,-999.0,-999.0,-999.0,-999.0
