,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-03-00,5.0,20.0,80.0,200.0,110.0,70.0,180.0,140.0
2019-07-03-01,-999.0,-999.0,40.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-02,-999.0,-999.0,60.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-03,299.0,50.0,110.0,200.0,220.0,90.0,160.0,160.0
2019-07-03-04,-999.0,-999.0,60.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-05,-999.0,-999.0,160.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-06,282.0,50.0,160.0,190.0,270.0,110.0,140.0,180.0
2019-07-03-07,-999.0,-999.0,110.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-08,-999.0,-999.0,150.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-09,277.0,20.0,170.0,200.0,180.0,90.0,140.0,140.0
2019-07-03-10,-999.0,-999.0,170.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-11,-999.0,-999.0,150.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-12,283.0,360.0,170.0,190.0,220.0,90.0,110.0,160.0
2019-07-03-13,-999.0,-999.0,170.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-14,-999.0,-999.0,190.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-15,297.0,200.0,170.0,200.0,200.0,90.0,140.0,140.0
2019-07-03-16,-999.0,-999.0,180.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-17,-999.0,-999.0,170.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-18,280.0,180.0,170.0,200.0,200.0,70.0,140.0,180.0
2019-07-03-19,-999.0,-999.0,180.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-20,-999.0,-999.0,180.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-21,318.0,200.0,180.0,200.0,70.0,90.0,220.0,250.0
2019-07-03-22,-999.0,-999.0,170.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-07-03-23,-999.0,-999.0,170.0,210.0,-999.0,-999.0,-999.0,-999.0
