,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-21-00,240.0,270.0,180.0,190.0,20.0,360.0,200.0,200.0
2019-03-21-01,-999.0,-999.0,190.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-02,-999.0,-999.0,180.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-03,273.0,270.0,200.0,200.0,340.0,340.0,180.0,250.0
2019-03-21-04,-999.0,-999.0,200.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-05,-999.0,-999.0,190.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-06,265.0,270.0,200.0,200.0,290.0,40.0,160.0,160.0
2019-03-21-07,-999.0,-999.0,180.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-08,-999.0,-999.0,190.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-09,293.0,290.0,200.0,200.0,320.0,20.0,140.0,160.0
2019-03-21-10,-999.0,-999.0,190.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-11,-999.0,-999.0,200.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-12,282.0,270.0,190.0,210.0,40.0,40.0,40.0,200.0
2019-03-21-13,-999.0,-999.0,190.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-14,-999.0,-999.0,200.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-15,290.0,290.0,210.0,220.0,40.0,70.0,70.0,70.0
2019-03-21-16,-999.0,-999.0,200.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-17,-999.0,-999.0,250.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-18,330.0,290.0,290.0,210.0,-999.0,340.0,40.0,90.0
2019-03-21-19,-999.0,-999.0,280.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-20,-999.0,-999.0,310.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-21,295.0,290.0,330.0,10.0,290.0,40.0,140.0,70.0
2019-03-21-22,-999.0,-999.0,330.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-03-21-23,-999.0,-999.0,340.0,10.0,-999.0,-999.0,-999.0,-999.0
