,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-16-00,308.0,320.0,30.0,340.0,360.0,40.0,180.0,110.0
2019-02-16-01,-999.0,-999.0,340.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-02,-999.0,-999.0,350.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-03,311.0,320.0,100.0,10.0,360.0,20.0,200.0,70.0
2019-02-16-04,-999.0,-999.0,50.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-05,-999.0,-999.0,50.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-06,320.0,320.0,110.0,10.0,340.0,360.0,180.0,110.0
2019-02-16-07,-999.0,-999.0,310.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-08,-999.0,-999.0,310.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-09,272.0,320.0,330.0,10.0,340.0,40.0,160.0,90.0
2019-02-16-10,-999.0,-999.0,330.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-11,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-12,280.0,320.0,350.0,20.0,320.0,40.0,180.0,110.0
2019-02-16-13,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-14,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-15,294.0,320.0,340.0,30.0,340.0,360.0,270.0,70.0
2019-02-16-16,-999.0,-999.0,320.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-17,-999.0,-999.0,320.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-18,298.0,320.0,310.0,30.0,340.0,360.0,250.0,70.0
2019-02-16-19,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-20,-999.0,-999.0,330.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-21,304.0,320.0,340.0,30.0,20.0,20.0,200.0,70.0
2019-02-16-22,-999.0,-999.0,330.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-23,-999.0,-999.0,330.0,50.0,-999.0,-999.0,-999.0,-999.0
