,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-01-00,223.0,90.0,60.0,230.0,110.0,180.0,160.0,110.0
2019-06-01-01,-999.0,-999.0,130.0,240.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-02,-999.0,-999.0,180.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-03,230.0,20.0,140.0,240.0,180.0,140.0,140.0,110.0
2019-06-01-04,-999.0,-999.0,150.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-05,-999.0,-999.0,150.0,240.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-06,191.0,320.0,140.0,230.0,220.0,140.0,140.0,140.0
2019-06-01-07,-999.0,-999.0,130.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-08,-999.0,-999.0,120.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-09,280.0,20.0,170.0,240.0,200.0,140.0,160.0,140.0
2019-06-01-10,-999.0,-999.0,180.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-11,-999.0,-999.0,170.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-12,278.0,290.0,170.0,180.0,90.0,140.0,140.0,200.0
2019-06-01-13,-999.0,-999.0,180.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-14,-999.0,-999.0,190.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-15,305.0,320.0,150.0,200.0,200.0,110.0,160.0,220.0
2019-06-01-16,-999.0,-999.0,70.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-17,-999.0,-999.0,30.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-18,25.0,360.0,30.0,180.0,360.0,140.0,160.0,290.0
2019-06-01-19,-999.0,-999.0,330.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-20,-999.0,-999.0,10.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-21,47.0,20.0,40.0,200.0,160.0,140.0,220.0,270.0
2019-06-01-22,-999.0,-999.0,30.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-06-01-23,-999.0,-999.0,50.0,220.0,-999.0,-999.0,-999.0,-999.0
