,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-01-00,1.7,3.0,2.6,6.2,4.0,4.0,1.0,6.0
2019-05-01-01,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-05-01-02,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-05-01-03,2.9,4.1,1.0,6.2,3.0,4.0,1.0,3.0
2019-05-01-04,-999.0,-999.0,0.5,9.8,-999.0,-999.0,-999.0,-999.0
2019-05-01-05,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-05-01-06,4.1,5.5,3.1,6.2,2.0,4.0,2.0,3.0
2019-05-01-07,-999.0,-999.0,1.5,9.3,-999.0,-999.0,-999.0,-999.0
2019-05-01-08,-999.0,-999.0,2.6,9.8,-999.0,-999.0,-999.0,-999.0
2019-05-01-09,3.3,4.1,2.1,7.7,4.0,2.0,3.0,3.0
2019-05-01-10,-999.0,-999.0,1.5,7.2,-999.0,-999.0,-999.0,-999.0
2019-05-01-11,-999.0,-999.0,0.5,7.2,-999.0,-999.0,-999.0,-999.0
2019-05-01-12,3.1,3.5,2.1,7.7,2.0,1.0,2.0,2.0
2019-05-01-13,-999.0,-999.0,1.5,7.7,-999.0,-999.0,-999.0,-999.0
2019-05-01-14,-999.0,-999.0,3.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-05-01-15,1.4,3.1,3.1,5.1,2.0,1.0,2.0,2.0
2019-05-01-16,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-05-01-17,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-05-01-18,1.6,2.5,1.5,5.1,1.0,0.0,2.0,2.0
2019-05-01-19,-999.0,-999.0,1.5,5.7,-999.0,-999.0,-999.0,-999.0
2019-05-01-20,-999.0,-999.0,1.0,5.7,-999.0,-999.0,-999.0,-999.0
2019-05-01-21,1.4,2.6,1.5,4.6,1.0,0.0,2.0,6.0
2019-05-01-22,-999.0,-999.0,1.5,5.7,-999.0,-999.0,-999.0,-999.0
2019-05-01-23,-999.0,-999.0,1.0,5.7,-999.0,-999.0,-999.0,-999.0
