,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-19-00,1.7,5.0,2.6,8.2,-999.0,3.0,1.0,6.0
2019-09-19-01,-999.0,-999.0,2.1,9.8,-999.0,-999.0,-999.0,-999.0
2019-09-19-02,-999.0,-999.0,2.6,10.3,-999.0,-999.0,-999.0,-999.0
2019-09-19-03,0.9,5.7,3.1,9.3,1.0,4.0,4.0,7.0
2019-09-19-04,-999.0,-999.0,2.1,8.8,-999.0,-999.0,-999.0,-999.0
2019-09-19-05,-999.0,-999.0,2.6,8.2,-999.0,-999.0,-999.0,-999.0
2019-09-19-06,2.7,5.0,2.6,10.8,4.0,4.0,4.0,6.0
2019-09-19-07,-999.0,-999.0,3.1,9.3,-999.0,-999.0,-999.0,-999.0
2019-09-19-08,-999.0,-999.0,5.1,9.8,-999.0,-999.0,-999.0,-999.0
2019-09-19-09,2.0,2.1,4.1,8.8,3.0,3.0,5.0,4.0
2019-09-19-10,-999.0,-999.0,4.6,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-19-11,-999.0,-999.0,2.6,8.2,-999.0,-999.0,-999.0,-999.0
2019-09-19-12,0.7,1.5,3.1,8.8,2.0,2.0,2.0,3.0
2019-09-19-13,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-09-19-14,-999.0,-999.0,2.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-09-19-15,0.9,1.5,3.1,7.2,1.0,3.0,2.0,5.0
2019-09-19-16,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-09-19-17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-19-18,1.2,1.5,2.1,6.2,1.0,2.0,2.0,4.0
2019-09-19-19,-999.0,-999.0,3.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-09-19-20,-999.0,-999.0,1.5,7.2,-999.0,-999.0,-999.0,-999.0
2019-09-19-21,1.6,3.1,2.1,8.8,-999.0,3.0,2.0,4.0
2019-09-19-22,-999.0,-999.0,1.5,8.2,-999.0,-999.0,-999.0,-999.0
2019-09-19-23,-999.0,-999.0,1.5,9.8,-999.0,-999.0,-999.0,-999.0
