,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-22-00,3.5,7.0,1.0,8.8,1.0,7.0,3.0,2.0
2019-09-22-01,-999.0,-999.0,2.1,8.8,-999.0,-999.0,-999.0,-999.0
2019-09-22-02,-999.0,-999.0,2.6,8.2,-999.0,-999.0,-999.0,-999.0
2019-09-22-03,3.9,13.9,2.1,7.2,1.0,5.0,3.0,2.0
2019-09-22-04,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-09-22-05,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-09-22-06,3.6,14.5,1.5,5.7,2.0,5.0,4.0,2.0
2019-09-22-07,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-09-22-08,-999.0,-999.0,3.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-09-22-09,4.8,6.2,4.6,5.7,2.0,6.0,3.0,4.0
2019-09-22-10,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-22-11,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-22-12,4.3,2.5,2.1,3.6,1.0,4.0,3.0,2.0
2019-09-22-13,-999.0,-999.0,1.5,4.1,-999.0,-999.0,-999.0,-999.0
2019-09-22-14,-999.0,-999.0,3.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-09-22-15,3.0,3.1,2.1,3.1,1.0,3.0,2.0,3.0
2019-09-22-16,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-09-22-17,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-09-22-18,3.3,-999.0,1.5,4.6,1.0,2.0,2.0,2.0
2019-09-22-19,-999.0,-999.0,1.0,3.6,-999.0,-999.0,-999.0,-999.0
2019-09-22-20,-999.0,-999.0,1.0,4.1,-999.0,-999.0,-999.0,-999.0
2019-09-22-21,2.5,0.0,1.5,4.1,1.0,2.0,3.0,3.0
2019-09-22-22,-999.0,-999.0,2.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-09-22-23,-999.0,-999.0,4.1,3.1,-999.0,-999.0,-999.0,-999.0
