,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-05-00,1.6,3.5,2.6,7.7,3.0,3.0,1.0,1.0
2019-04-05-01,-999.0,-999.0,4.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-04-05-02,-999.0,-999.0,3.6,8.8,-999.0,-999.0,-999.0,-999.0
2019-04-05-03,3.0,3.6,5.7,8.2,4.0,2.0,7.0,1.0
2019-04-05-04,-999.0,-999.0,5.7,6.2,-999.0,-999.0,-999.0,-999.0
2019-04-05-05,-999.0,-999.0,7.7,6.2,-999.0,-999.0,-999.0,-999.0
2019-04-05-06,3.8,5.5,7.7,7.7,4.0,2.0,6.0,4.0
2019-04-05-07,-999.0,-999.0,6.7,5.7,-999.0,-999.0,-999.0,-999.0
2019-04-05-08,-999.0,-999.0,6.2,6.2,-999.0,-999.0,-999.0,-999.0
2019-04-05-09,2.6,4.6,5.7,6.2,3.0,1.0,4.0,3.0
2019-04-05-10,-999.0,-999.0,7.7,6.2,-999.0,-999.0,-999.0,-999.0
2019-04-05-11,-999.0,-999.0,7.2,3.6,-999.0,-999.0,-999.0,-999.0
2019-04-05-12,3.6,3.0,6.7,4.1,2.0,1.0,1.0,3.0
2019-04-05-13,-999.0,-999.0,4.6,3.1,-999.0,-999.0,-999.0,-999.0
2019-04-05-14,-999.0,-999.0,4.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-04-05-15,0.6,3.1,4.6,3.6,2.0,1.0,1.0,1.0
2019-04-05-16,-999.0,-999.0,2.6,3.1,-999.0,-999.0,-999.0,-999.0
2019-04-05-17,-999.0,-999.0,3.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-04-05-18,0.3,1.5,3.6,2.1,2.0,1.0,1.0,1.0
2019-04-05-19,-999.0,-999.0,2.6,3.1,-999.0,-999.0,-999.0,-999.0
2019-04-05-20,-999.0,-999.0,2.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-04-05-21,0.8,1.5,3.6,2.1,1.0,1.0,1.0,2.0
2019-04-05-22,-999.0,-999.0,1.0,1.5,-999.0,-999.0,-999.0,-999.0
2019-04-05-23,-999.0,-999.0,1.0,0.5,-999.0,-999.0,-999.0,-999.0
