,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-15-00,1.8,1.5,3.1,6.2,2.0,0.3,2.0,3.0
2019-11-15-01,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-11-15-02,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-11-15-03,2.0,3.1,1.5,5.1,2.0,2.0,2.0,4.0
2019-11-15-04,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-11-15-05,-999.0,-999.0,2.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-11-15-06,2.1,3.0,3.6,5.7,2.0,4.0,2.0,5.0
2019-11-15-07,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-11-15-08,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-11-15-09,1.9,0.0,0.5,4.6,2.0,2.0,1.0,3.0
2019-11-15-10,-999.0,-999.0,0.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-11-15-11,-999.0,-999.0,3.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-11-15-12,2.1,2.0,1.5,5.1,1.0,1.0,3.0,3.0
2019-11-15-13,-999.0,-999.0,1.0,5.7,-999.0,-999.0,-999.0,-999.0
2019-11-15-14,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-11-15-15,1.2,2.6,1.5,4.1,2.0,2.0,2.0,5.0
2019-11-15-16,-999.0,-999.0,3.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-11-15-17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-11-15-18,1.1,1.5,2.1,4.1,1.0,3.0,2.0,4.0
2019-11-15-19,-999.0,-999.0,2.6,-999.0,-999.0,-999.0,-999.0,-999.0
2019-11-15-20,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-11-15-21,1.6,2.1,1.0,3.6,1.0,2.0,2.0,3.0
2019-11-15-22,-999.0,-999.0,0.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-11-15-23,-999.0,-999.0,2.1,5.7,-999.0,-999.0,-999.0,-999.0
