,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-10-04-00,1.8,2.5,6.7,3.1,4.0,2.0,2.0,2.0
2019-10-04-01,-999.0,-999.0,5.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-10-04-02,-999.0,-999.0,6.2,4.6,-999.0,-999.0,-999.0,-999.0
2019-10-04-03,2.3,3.6,8.2,5.7,5.0,2.0,-999.0,1.0
2019-10-04-04,-999.0,-999.0,7.7,5.1,-999.0,-999.0,-999.0,-999.0
2019-10-04-05,-999.0,-999.0,6.7,4.6,-999.0,-999.0,-999.0,-999.0
2019-10-04-06,3.4,2.0,7.2,4.6,4.0,4.0,5.0,4.0
2019-10-04-07,-999.0,-999.0,6.2,4.1,-999.0,-999.0,-999.0,-999.0
2019-10-04-08,-999.0,-999.0,3.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-10-04-09,2.8,2.1,3.1,3.6,3.0,3.0,2.0,3.0
2019-10-04-10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-10-04-11,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-10-04-12,2.3,1.5,1.5,4.6,1.0,3.0,2.0,3.0
2019-10-04-13,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-10-04-14,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-10-04-15,2.2,1.5,2.6,2.6,-999.0,4.0,2.0,1.0
2019-10-04-16,-999.0,-999.0,2.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-10-04-17,-999.0,-999.0,5.7,3.1,-999.0,-999.0,-999.0,-999.0
2019-10-04-18,2.3,1.0,3.6,2.6,-999.0,3.0,1.0,3.0
2019-10-04-19,-999.0,-999.0,5.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-10-04-20,-999.0,-999.0,4.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-10-04-21,2.6,2.1,5.1,3.1,2.0,3.0,2.0,2.0
2019-10-04-22,-999.0,-999.0,4.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-10-04-23,-999.0,-999.0,4.6,4.1,-999.0,-999.0,-999.0,-999.0
