,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-02-00,1.2,3.0,1.5,2.1,1.0,3.0,2.0,1.0
2019-02-02-01,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-02,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-03,1.5,2.6,2.1,2.6,2.0,4.0,1.0,2.0
2019-02-02-04,-999.0,-999.0,3.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-02-02-05,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-02-02-06,1.0,1.5,3.1,4.1,2.0,3.0,1.0,1.0
2019-02-02-07,-999.0,-999.0,3.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-08,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-09,1.1,2.6,1.5,4.1,3.0,4.0,1.0,2.0
2019-02-02-10,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-11,-999.0,-999.0,2.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-12,0.4,1.0,2.1,2.1,1.0,3.0,-999.0,2.0
2019-02-02-13,-999.0,-999.0,2.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-14,-999.0,-999.0,2.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-02-02-15,1.5,0.5,2.1,3.1,1.0,1.0,2.0,2.0
2019-02-02-16,-999.0,-999.0,1.0,2.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-17,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-18,1.9,1.0,1.5,3.1,1.0,2.0,1.0,3.0
2019-02-02-19,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-20,-999.0,-999.0,1.5,4.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-21,1.9,7.2,2.1,4.1,3.0,2.0,2.0,2.0
2019-02-02-22,-999.0,-999.0,2.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-02-02-23,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
