,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-06-00,2.9,3.0,5.1,4.1,2.0,3.0,2.0,5.0
2019-05-06-01,-999.0,-999.0,4.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-05-06-02,-999.0,-999.0,3.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-05-06-03,2.6,3.6,4.6,4.1,3.0,5.0,1.0,7.0
2019-05-06-04,-999.0,-999.0,5.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-05-06-05,-999.0,-999.0,4.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-05-06-06,3.2,4.0,7.2,4.6,3.0,6.0,4.0,4.0
2019-05-06-07,-999.0,-999.0,4.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-05-06-08,-999.0,-999.0,4.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-05-06-09,3.0,3.1,4.1,4.1,5.0,4.0,4.0,5.0
2019-05-06-10,-999.0,-999.0,5.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-05-06-11,-999.0,-999.0,5.7,4.1,-999.0,-999.0,-999.0,-999.0
2019-05-06-12,1.8,3.5,4.1,3.6,3.0,2.0,3.0,8.0
2019-05-06-13,-999.0,-999.0,4.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-05-06-14,-999.0,-999.0,4.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-06-15,0.9,3.6,3.6,2.1,2.0,2.0,2.0,6.0
2019-05-06-16,-999.0,-999.0,2.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-05-06-17,-999.0,-999.0,3.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-06-18,0.8,1.5,3.6,2.1,2.0,1.0,3.0,5.0
2019-05-06-19,-999.0,-999.0,3.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-05-06-20,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-05-06-21,0.4,1.5,2.1,3.1,1.0,1.0,2.0,7.0
2019-05-06-22,-999.0,-999.0,3.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-05-06-23,-999.0,-999.0,2.6,3.6,-999.0,-999.0,-999.0,-999.0
