,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-20-00,1.1,3.0,2.1,6.7,1.0,2.0,1.0,-999.0
2019-04-20-01,-999.0,-999.0,2.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-04-20-02,-999.0,-999.0,4.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-04-20-03,2.1,5.1,5.1,6.7,1.0,3.0,2.0,1.0
2019-04-20-04,-999.0,-999.0,4.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-04-20-05,-999.0,-999.0,4.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-04-20-06,3.5,4.5,5.1,7.2,2.0,5.0,2.0,3.0
2019-04-20-07,-999.0,-999.0,5.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-04-20-08,-999.0,-999.0,3.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-04-20-09,3.1,3.1,5.1,7.2,2.0,4.0,3.0,1.0
2019-04-20-10,-999.0,-999.0,4.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-04-20-11,-999.0,-999.0,3.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-04-20-12,1.8,2.0,3.1,7.7,1.0,4.0,4.0,4.0
2019-04-20-13,-999.0,-999.0,3.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-04-20-14,-999.0,-999.0,2.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-04-20-15,1.4,1.0,1.5,8.2,2.0,4.0,2.0,2.0
2019-04-20-16,-999.0,-999.0,1.0,7.7,-999.0,-999.0,-999.0,-999.0
2019-04-20-17,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-04-20-18,2.4,1.0,3.6,4.1,1.0,3.0,1.0,1.0
2019-04-20-19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-04-20-20,-999.0,-999.0,2.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-04-20-21,0.3,0.5,1.5,2.1,1.0,3.0,1.0,1.0
2019-04-20-22,-999.0,-999.0,1.5,4.1,-999.0,-999.0,-999.0,-999.0
2019-04-20-23,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
