,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-08-00,1.1,3.0,2.1,4.6,1.0,1.0,2.0,2.0
2019-06-08-01,-999.0,-999.0,1.5,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-08-02,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-06-08-03,1.4,4.1,1.0,6.7,4.0,4.0,-999.0,3.0
2019-06-08-04,-999.0,-999.0,1.5,7.7,-999.0,-999.0,-999.0,-999.0
2019-06-08-05,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-08-06,2.8,4.0,3.6,6.7,4.0,4.0,1.0,3.0
2019-06-08-07,-999.0,-999.0,3.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-06-08-08,-999.0,-999.0,4.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-06-08-09,3.0,2.6,5.1,5.1,6.0,4.0,4.0,2.0
2019-06-08-10,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-08-11,-999.0,-999.0,3.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-06-08-12,1.0,1.5,3.6,8.2,4.0,2.0,2.0,4.0
2019-06-08-13,-999.0,-999.0,3.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-08-14,-999.0,-999.0,3.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-06-08-15,1.2,2.1,2.1,6.2,3.0,3.0,1.0,2.0
2019-06-08-16,-999.0,-999.0,3.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-06-08-17,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-06-08-18,1.1,1.5,3.1,6.2,4.0,1.0,1.0,2.0
2019-06-08-19,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-06-08-20,-999.0,-999.0,3.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-06-08-21,0.7,2.6,4.1,6.7,4.0,1.0,-999.0,3.0
2019-06-08-22,-999.0,-999.0,2.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-06-08-23,-999.0,-999.0,2.1,7.2,-999.0,-999.0,-999.0,-999.0
