,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-10-00,0.8,5.0,1.5,5.7,1.0,4.0,3.0,1.0
2019-03-10-01,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-10-02,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-10-03,2.0,7.2,1.5,3.6,3.0,5.0,2.0,1.0
2019-03-10-04,-999.0,-999.0,1.0,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-10-05,-999.0,-999.0,2.1,12.4,-999.0,-999.0,-999.0,-999.0
2019-03-10-06,1.2,4.0,3.1,9.3,2.0,5.0,5.0,2.0
2019-03-10-07,-999.0,-999.0,2.1,9.3,-999.0,-999.0,-999.0,-999.0
2019-03-10-08,-999.0,-999.0,2.1,9.8,-999.0,-999.0,-999.0,-999.0
2019-03-10-09,1.6,3.6,2.1,9.3,3.0,4.0,3.0,-999.0
2019-03-10-10,-999.0,-999.0,1.5,7.7,-999.0,-999.0,-999.0,-999.0
2019-03-10-11,-999.0,-999.0,1.5,7.2,-999.0,-999.0,-999.0,-999.0
2019-03-10-12,1.3,2.5,1.5,8.8,2.0,1.0,1.0,3.0
2019-03-10-13,-999.0,-999.0,1.5,9.3,-999.0,-999.0,-999.0,-999.0
2019-03-10-14,-999.0,-999.0,1.0,8.2,-999.0,-999.0,-999.0,-999.0
2019-03-10-15,0.2,2.1,1.5,7.7,2.0,1.0,2.0,2.0
2019-03-10-16,-999.0,-999.0,1.5,8.2,-999.0,-999.0,-999.0,-999.0
2019-03-10-17,-999.0,-999.0,3.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-10-18,0.6,2.5,2.6,5.7,1.0,0.0,1.0,1.0
2019-03-10-19,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-03-10-20,-999.0,-999.0,3.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-03-10-21,0.4,2.1,4.6,6.7,2.0,1.0,2.0,2.0
2019-03-10-22,-999.0,-999.0,5.7,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-10-23,-999.0,-999.0,6.7,4.1,-999.0,-999.0,-999.0,-999.0
