,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-14-00,1.3,2.5,4.6,3.1,2.0,3.0,1.0,1.0
2019-03-14-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-14-02,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-14-03,2.8,2.1,2.6,5.7,3.0,4.0,1.0,2.0
2019-03-14-04,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-14-05,-999.0,-999.0,4.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-03-14-06,2.3,3.0,2.6,5.7,5.0,3.0,5.0,2.0
2019-03-14-07,-999.0,-999.0,1.0,4.1,-999.0,-999.0,-999.0,-999.0
2019-03-14-08,-999.0,-999.0,2.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-14-09,1.5,3.1,1.0,6.2,6.0,3.0,3.0,4.0
2019-03-14-10,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-14-11,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-03-14-12,2.5,2.5,2.1,4.6,4.0,3.0,3.0,4.0
2019-03-14-13,-999.0,-999.0,2.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-03-14-14,-999.0,-999.0,1.5,5.7,-999.0,-999.0,-999.0,-999.0
2019-03-14-15,1.9,2.1,2.6,6.2,2.0,2.0,2.0,2.0
2019-03-14-16,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-03-14-17,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-03-14-18,2.2,1.0,3.1,6.2,3.0,2.0,2.0,4.0
2019-03-14-19,-999.0,-999.0,1.5,8.2,-999.0,-999.0,-999.0,-999.0
2019-03-14-20,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-14-21,1.3,4.6,2.6,4.1,5.0,2.0,3.0,2.0
2019-03-14-22,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-03-14-23,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
