,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-28-00,3.0,1.5,2.6,3.1,2.0,4.0,2.0,-999.0
2019-07-28-01,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-07-28-02,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-07-28-03,1.7,4.1,4.1,3.6,2.0,4.0,1.0,1.0
2019-07-28-04,-999.0,-999.0,4.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-07-28-05,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-07-28-06,2.4,4.0,4.6,5.1,2.0,3.0,2.0,3.0
2019-07-28-07,-999.0,-999.0,3.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-07-28-08,-999.0,-999.0,4.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-07-28-09,2.4,4.1,3.1,5.7,2.0,3.0,5.0,3.0
2019-07-28-10,-999.0,-999.0,2.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-07-28-11,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-07-28-12,2.1,2.0,2.1,4.1,4.0,3.0,3.0,3.0
2019-07-28-13,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-07-28-14,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-07-28-15,2.0,0.5,1.5,4.1,2.0,3.0,2.0,2.0
2019-07-28-16,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-07-28-17,-999.0,-999.0,1.0,3.6,-999.0,-999.0,-999.0,-999.0
2019-07-28-18,1.6,0.5,1.5,3.6,2.0,2.0,2.0,1.0
2019-07-28-19,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-07-28-20,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-07-28-21,0.2,1.5,2.1,2.6,3.0,3.0,2.0,1.0
2019-07-28-22,-999.0,-999.0,2.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-07-28-23,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
