,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-21-00,2.6,5.0,5.7,5.7,6.0,0.0,1.0,2.0
2019-03-21-01,-999.0,-999.0,5.7,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-21-02,-999.0,-999.0,8.2,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-21-03,3.8,4.6,4.6,6.2,8.0,3.0,1.0,2.0
2019-03-21-04,-999.0,-999.0,10.8,8.8,-999.0,-999.0,-999.0,-999.0
2019-03-21-05,-999.0,-999.0,8.8,8.2,-999.0,-999.0,-999.0,-999.0
2019-03-21-06,4.2,5.0,8.8,10.3,5.0,4.0,2.0,3.0
2019-03-21-07,-999.0,-999.0,7.2,7.2,-999.0,-999.0,-999.0,-999.0
2019-03-21-08,-999.0,-999.0,7.7,8.2,-999.0,-999.0,-999.0,-999.0
2019-03-21-09,3.4,4.1,7.7,8.8,2.0,2.0,5.0,3.0
2019-03-21-10,-999.0,-999.0,7.7,7.2,-999.0,-999.0,-999.0,-999.0
2019-03-21-11,-999.0,-999.0,8.2,8.2,-999.0,-999.0,-999.0,-999.0
2019-03-21-12,3.3,3.5,8.8,8.2,2.0,5.0,3.0,2.0
2019-03-21-13,-999.0,-999.0,7.7,5.1,-999.0,-999.0,-999.0,-999.0
2019-03-21-14,-999.0,-999.0,7.2,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-21-15,2.6,3.6,4.6,4.6,2.0,3.0,3.0,1.0
2019-03-21-16,-999.0,-999.0,3.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-03-21-17,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-21-18,1.9,4.1,1.0,5.1,-999.0,4.0,1.0,5.0
2019-03-21-19,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-21-20,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-03-21-21,2.3,4.1,2.1,5.1,1.0,3.0,2.0,3.0
2019-03-21-22,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-21-23,-999.0,-999.0,3.6,3.1,-999.0,-999.0,-999.0,-999.0
