,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-22-00,2.9,3.5,3.6,5.1,2.0,3.0,1.0,3.0
2019-03-22-01,-999.0,-999.0,2.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-03-22-02,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-03-22-03,3.6,4.1,4.6,4.6,5.0,4.0,1.0,3.0
2019-03-22-04,-999.0,-999.0,3.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-03-22-05,-999.0,-999.0,5.7,6.7,-999.0,-999.0,-999.0,-999.0
2019-03-22-06,3.8,3.5,5.7,6.7,4.0,4.0,4.0,2.0
2019-03-22-07,-999.0,-999.0,4.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-03-22-08,-999.0,-999.0,2.6,9.3,-999.0,-999.0,-999.0,-999.0
2019-03-22-09,4.0,3.1,2.6,7.7,3.0,3.0,1.0,3.0
2019-03-22-10,-999.0,-999.0,4.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-03-22-11,-999.0,-999.0,3.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-03-22-12,3.8,3.5,3.6,5.7,4.0,2.0,2.0,4.0
2019-03-22-13,-999.0,-999.0,5.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-22-14,-999.0,-999.0,5.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-22-15,2.0,4.1,6.2,3.6,4.0,1.0,3.0,2.0
2019-03-22-16,-999.0,-999.0,5.7,3.6,-999.0,-999.0,-999.0,-999.0
2019-03-22-17,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-22-18,1.1,3.5,5.7,3.6,6.0,1.0,3.0,2.0
2019-03-22-19,-999.0,-999.0,4.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-03-22-20,-999.0,-999.0,4.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-03-22-21,0.6,3.1,3.6,7.2,5.0,1.0,2.0,4.0
2019-03-22-22,-999.0,-999.0,4.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-03-22-23,-999.0,-999.0,4.6,6.2,-999.0,-999.0,-999.0,-999.0
