,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-20-00,1.7,0.5,1.5,4.1,2.0,5.0,1.0,2.0
2019-03-20-01,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-20-02,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-20-03,1.4,1.5,1.5,5.7,2.0,6.0,1.0,2.0
2019-03-20-04,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-20-05,-999.0,-999.0,3.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-03-20-06,1.7,5.5,3.6,5.7,4.0,6.0,4.0,1.0
2019-03-20-07,-999.0,-999.0,3.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-03-20-08,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-20-09,1.0,4.1,3.6,6.2,1.0,2.0,6.0,3.0
2019-03-20-10,-999.0,-999.0,3.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-03-20-11,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-20-12,1.8,10.0,4.6,4.6,4.0,1.0,3.0,2.0
2019-03-20-13,-999.0,-999.0,3.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-03-20-14,-999.0,-999.0,3.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-03-20-15,1.7,8.2,3.6,5.1,9.0,3.0,2.0,2.0
2019-03-20-16,-999.0,-999.0,4.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-03-20-17,-999.0,-999.0,3.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-03-20-18,0.4,6.5,2.6,6.7,5.0,3.0,1.0,2.0
2019-03-20-19,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-03-20-20,-999.0,-999.0,3.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-20-21,1.7,4.6,4.1,5.1,6.0,1.0,1.0,2.0
2019-03-20-22,-999.0,-999.0,4.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-03-20-23,-999.0,-999.0,4.6,5.7,-999.0,-999.0,-999.0,-999.0
