,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-19-00,2.3,3.0,0.5,4.1,2.0,2.0,1.0,2.0
2019-04-19-01,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-04-19-02,-999.0,-999.0,1.0,4.1,-999.0,-999.0,-999.0,-999.0
2019-04-19-03,2.4,5.1,3.1,3.1,3.0,2.0,-999.0,2.0
2019-04-19-04,-999.0,-999.0,3.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-04-19-05,-999.0,-999.0,3.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-04-19-06,1.6,6.0,4.1,4.1,2.0,5.0,1.0,2.0
2019-04-19-07,-999.0,-999.0,3.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-04-19-08,-999.0,-999.0,3.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-04-19-09,1.1,4.1,3.1,3.6,5.0,3.0,1.0,3.0
2019-04-19-10,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-04-19-11,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-04-19-12,1.5,3.5,5.1,3.1,3.0,4.0,2.0,2.0
2019-04-19-13,-999.0,-999.0,2.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-04-19-14,-999.0,-999.0,5.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-04-19-15,1.2,4.1,3.6,4.1,1.0,2.0,1.0,-999.0
2019-04-19-16,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-04-19-17,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-04-19-18,1.3,3.0,3.6,3.1,-999.0,1.0,-999.0,1.0
2019-04-19-19,-999.0,-999.0,3.6,3.1,-999.0,-999.0,-999.0,-999.0
2019-04-19-20,-999.0,-999.0,4.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-04-19-21,1.3,3.1,3.6,3.1,1.0,2.0,1.0,1.0
2019-04-19-22,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-04-19-23,-999.0,-999.0,3.6,-999.0,-999.0,-999.0,-999.0,-999.0
