,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-24-00,1.6,2.0,3.6,2.1,2.0,4.0,3.0,2.0
2019-06-24-01,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-06-24-02,-999.0,-999.0,2.6,3.1,-999.0,-999.0,-999.0,-999.0
2019-06-24-03,1.8,5.7,3.1,4.1,2.0,3.0,1.0,5.0
2019-06-24-04,-999.0,-999.0,2.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-06-24-05,-999.0,-999.0,1.5,1.5,-999.0,-999.0,-999.0,-999.0
2019-06-24-06,3.4,4.5,1.5,3.1,5.0,4.0,1.0,5.0
2019-06-24-07,-999.0,-999.0,3.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-06-24-08,-999.0,-999.0,1.0,2.6,-999.0,-999.0,-999.0,-999.0
2019-06-24-09,2.7,2.1,1.5,1.5,4.0,4.0,1.0,3.0
2019-06-24-10,-999.0,-999.0,2.1,1.5,-999.0,-999.0,-999.0,-999.0
2019-06-24-11,-999.0,-999.0,2.6,2.1,-999.0,-999.0,-999.0,-999.0
2019-06-24-12,2.8,1.5,2.6,0.5,1.0,4.0,2.0,3.0
2019-06-24-13,-999.0,-999.0,2.6,1.0,-999.0,-999.0,-999.0,-999.0
2019-06-24-14,-999.0,-999.0,3.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-06-24-15,2.3,0.5,2.1,2.6,3.0,3.0,1.0,1.0
2019-06-24-16,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-06-24-17,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-06-24-18,0.3,2.0,1.0,2.1,3.0,3.0,-999.0,2.0
2019-06-24-19,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-06-24-20,-999.0,-999.0,3.1,1.0,-999.0,-999.0,-999.0,-999.0
2019-06-24-21,0.4,3.6,2.6,2.6,1.0,3.0,1.0,1.0
2019-06-24-22,-999.0,-999.0,0.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-06-24-23,-999.0,-999.0,1.0,3.1,-999.0,-999.0,-999.0,-999.0
