,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-23-00,1.4,3.0,1.5,2.6,3.0,4.0,-999.0,1.0
2019-07-23-01,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-07-23-02,-999.0,-999.0,2.1,1.5,-999.0,-999.0,-999.0,-999.0
2019-07-23-03,2.6,4.1,1.5,1.0,2.0,3.0,2.0,3.0
2019-07-23-04,-999.0,-999.0,2.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-07-23-05,-999.0,-999.0,1.0,1.5,-999.0,-999.0,-999.0,-999.0
2019-07-23-06,2.3,3.5,0.5,2.1,3.0,2.0,3.0,3.0
2019-07-23-07,-999.0,-999.0,2.6,3.1,-999.0,-999.0,-999.0,-999.0
2019-07-23-08,-999.0,-999.0,2.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-07-23-09,3.6,2.6,4.1,2.1,3.0,4.0,3.0,4.0
2019-07-23-10,-999.0,-999.0,3.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-07-23-11,-999.0,-999.0,2.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-07-23-12,2.2,1.5,2.6,2.6,2.0,3.0,2.0,2.0
2019-07-23-13,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-07-23-14,-999.0,-999.0,2.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-07-23-15,1.4,1.5,1.0,2.1,2.0,3.0,4.0,1.0
2019-07-23-16,-999.0,-999.0,2.1,1.5,-999.0,-999.0,-999.0,-999.0
2019-07-23-17,-999.0,-999.0,2.6,1.5,-999.0,-999.0,-999.0,-999.0
2019-07-23-18,2.3,0.5,1.0,1.0,2.0,2.0,2.0,2.0
2019-07-23-19,-999.0,-999.0,2.6,1.5,-999.0,-999.0,-999.0,-999.0
2019-07-23-20,-999.0,-999.0,2.1,1.5,-999.0,-999.0,-999.0,-999.0
2019-07-23-21,0.8,0.5,0.5,1.0,1.0,1.0,1.0,2.0
2019-07-23-22,-999.0,-999.0,1.5,1.0,-999.0,-999.0,-999.0,-999.0
2019-07-23-23,-999.0,-999.0,2.1,1.5,-999.0,-999.0,-999.0,-999.0
