,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-21-00,0.9,4.5,3.1,5.7,3.0,1.0,2.0,3.0
2019-01-21-01,-999.0,-999.0,4.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-01-21-02,-999.0,-999.0,4.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-01-21-03,1.9,4.6,4.1,6.7,4.0,3.0,3.0,3.0
2019-01-21-04,-999.0,-999.0,3.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-01-21-05,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-01-21-06,3.2,4.6,1.5,7.2,3.0,4.0,1.0,4.0
2019-01-21-07,-999.0,-999.0,1.0,6.2,-999.0,-999.0,-999.0,-999.0
2019-01-21-08,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-01-21-09,2.2,4.6,1.5,5.1,3.0,2.0,2.0,2.0
2019-01-21-10,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-01-21-11,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-01-21-12,3.3,4.0,1.0,5.7,2.0,1.0,-999.0,3.0
2019-01-21-13,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-01-21-14,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-01-21-15,0.9,3.1,1.5,5.1,1.0,1.0,2.0,2.0
2019-01-21-16,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-01-21-17,-999.0,-999.0,1.5,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-21-18,0.9,2.0,1.5,4.1,1.0,1.0,2.0,2.0
2019-01-21-19,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-01-21-20,-999.0,-999.0,1.0,3.6,-999.0,-999.0,-999.0,-999.0
2019-01-21-21,1.1,3.1,1.0,4.1,4.0,1.0,1.0,2.0
2019-01-21-22,-999.0,-999.0,1.5,4.1,-999.0,-999.0,-999.0,-999.0
2019-01-21-23,-999.0,-999.0,2.6,4.1,-999.0,-999.0,-999.0,-999.0
