UTC,首爾,東京,北京
2019-07-30-00,5.682550212820793,1.827299365676504,0.10295962023212808
2019-07-30-01,6.059656420515224,1.6010440829259254,1.5043344803477592
2019-07-30-02,6.143250518776104,2.40599168834984,2.1528485760516345
2019-07-30-03,6.088208556247622,2.978606738955848,2.7259436819106853
2019-07-30-04,6.100285787844869,4.404156702574304,3.811934132108058
2019-07-30-05,6.149518288562408,4.6958735715267865,4.583416886469592
2019-07-30-06,6.866084234940664,4.97599826298338,4.652785451211089
2019-07-30-07,6.9252003432623646,4.693993400231691,4.179826413102045
2019-07-30-08,6.858798974111833,4.583158535201768,4.472553391760892
2019-07-30-09,6.4854871349867835,4.923266862762135,4.561180121768508
2019-07-30-10,6.1286546777059705,5.081328183754978,3.6113864339061497
2019-07-30-11,5.237330825207125,4.265006876332698,1.9559916065913017
2019-07-30-12,4.74373341539231,4.122403019625675,1.9058283837450218
2019-07-30-13,4.367269880875569,3.227482816979348,1.9108164214120438
2019-07-30-14,4.668407163988662,2.6814278985164455,1.9796600314984523
2019-07-30-15,4.714516996375007,2.5588343476457696,2.6736123890799752
2019-07-30-16,4.6161554773598565,1.8177714506347984,2.771867860838381
2019-07-30-17,4.452595459948156,1.5828363257805518,2.785761313928553
2019-07-30-18,4.349818049788777,1.2401169142817954,3.3329174550294596
2019-07-30-19,4.486229091647881,0.8047677141032727,3.007182559611556
2019-07-30-20,4.308302255556423,0.800447196221261,3.012025392184734
2019-07-30-21,3.930297602993988,0.4709974680918831,2.8788523953407803
2019-07-30-22,4.900159030729827,0.14851873461031173,3.069680726732398
2019-07-30-23,5.04955478293357,0.5709216217449679,3.0191353760167035
