UTC,首爾,東京,北京
2019-06-08-00,1.783391209303722,2.3776638461348094,0.4514455333358066
2019-06-08-01,1.7505467037794455,2.7634989190829584,1.1366558113991596
2019-06-08-02,1.3562898579845026,2.3966850016705776,1.032564242444956
2019-06-08-03,0.9985103822152234,1.5845735322655965,2.26456455388082
2019-06-08-04,2.1567501821434605,0.9954602593009886,4.015236892285189
2019-06-08-05,2.450926665111078,2.5943198901491864,5.5513399619829915
2019-06-08-06,2.209479464594443,4.194415126459647,6.136520476157784
2019-06-08-07,2.5999632464180795,4.623951466236492,6.632102638512579
2019-06-08-08,3.0194584229606045,3.7953275396769035,7.297463812439523
2019-06-08-09,3.7178053638422015,2.7872022578159,7.27586605081661
2019-06-08-10,4.082883311839866,2.611247833017642,6.280535327681
2019-06-08-11,3.571008493352578,3.477020453892581,5.072219526677228
2019-06-08-12,2.706521409051886,3.3662450797263386,3.9364645856228946
2019-06-08-13,1.463160455133807,3.2556402771442308,3.7401714917932356
2019-06-08-14,1.6479344388561767,3.103938097708775,3.8198761880179593
2019-06-08-15,1.7382781877273463,2.468799445002302,4.23215138308951
2019-06-08-16,1.735295978168226,2.1903378800257385,4.196499106284187
2019-06-08-17,1.5308545374817928,2.637661316368317,4.526697550496224
2019-06-08-18,1.3269760798852566,2.9257740491631066,4.547617060748491
2019-06-08-19,1.375867384249943,3.1693289531327293,4.521523371457284
2019-06-08-20,0.9404446458046424,3.1614526359247814,4.2668268641622396
2019-06-08-21,1.165064477894379,3.418182537305486,4.217547176090233
2019-06-08-22,1.4076927989475962,3.4395231371579285,4.942162178603848
2019-06-08-23,1.086007982161347,3.427447098644912,6.419516340406481
