UTC,首爾,東京,北京
2019-11-12-00,0.6425597060262386,5.4070378822520535,1.4066187500651608
2019-11-12-01,0.550857208782368,6.018809273822755,0.9031737821562449
2019-11-12-02,1.193808160519665,5.941516606408318,1.1632775742737553
2019-11-12-03,2.062020625981939,5.300441173759037,1.1702148862524728
2019-11-12-04,2.235397268673033,4.859072332835619,0.6507460890034673
2019-11-12-05,2.4255218819891304,4.87694443481365,0.7602225626543192
2019-11-12-06,1.8207018876695027,4.975182888328415,1.1987652603394294
2019-11-12-07,1.1065406236781101,4.816917815742781,2.0842318696746576
2019-11-12-08,1.0227015674884778,4.4342617798028385,2.586697305910688
2019-11-12-09,1.1068662983909354,4.009193068988186,1.4996122508793905
2019-11-12-10,1.0502390773515797,3.4792405042152375,1.11400736007137
2019-11-12-11,1.6948663260439005,2.9433822053503214,1.3175242269916771
2019-11-12-12,1.304237641849162,2.291819106776308,3.086386065708888
2019-11-12-13,0.5685216323102071,1.8818932469627205,4.50075290779121
2019-11-12-14,0.8265612324926213,1.5541261039168957,3.6557564143665044
2019-11-12-15,1.3076514254053955,1.2583403984031234,3.426204667528856
2019-11-12-16,1.5169129718506513,1.511925177288084,4.082214985387079
2019-11-12-17,1.632470873427088,1.5367116508755856,4.26433850541342
2019-11-12-18,1.895839601073418,1.2784435980544988,4.377755417424954
2019-11-12-19,2.0632926304252854,1.4663714853045966,3.8507684903038304
2019-11-12-20,2.025898454649728,1.3422956236564842,3.8741451536098794
2019-11-12-21,1.9200633880936184,1.617445571129291,3.9597592578276473
2019-11-12-22,2.356271804288612,1.6969078952065029,4.964598186901718
2019-11-12-23,2.2743437607245642,2.060433246680905,5.022119656101624
