UTC,首爾,東京,北京
2019-02-22-00,0.4784274224485176,2.6919904307127833,1.7757865853384844
2019-02-22-01,0.6683648434527736,2.328817412469868,1.737581713470414
2019-02-22-02,0.9905609986055897,1.3804390012462702,2.262969341156884
2019-02-22-03,1.0667011300260545,1.3738794654466653,2.7325364108367483
2019-02-22-04,2.311589632801715,1.5402983468814027,2.6312771846669576
2019-02-22-05,2.4737191807834886,1.8096015240864263,2.479289387693927
2019-02-22-06,2.757382369370584,2.304079893391785,2.0728226953280315
2019-02-22-07,2.437082380760417,2.798843888234707,1.9839674521997772
2019-02-22-08,2.2817998229619336,2.6897028940982945,1.9998560716225842
2019-02-22-09,2.072242830659066,2.7009301115494653,1.7464893244906212
2019-02-22-10,1.4518179240245832,2.5117308710335817,1.285509990552468
2019-02-22-11,2.2841029818355,1.6586673585493228,1.5042825252395582
2019-02-22-12,2.219992548216404,0.7626794419338986,1.3115027106615882
2019-02-22-13,1.8232178227104474,1.3158124026403442,0.3847133189757936
2019-02-22-14,1.397703288676953,2.1643399139524493,1.1644802630412012
2019-02-22-15,1.6865373453285766,3.760775652005855,1.8983865710254615
2019-02-22-16,1.9663678597771939,4.158030375353403,2.3022293116963604
2019-02-22-17,2.0673958737967504,4.055193167676522,2.1768261712230563
2019-02-22-18,1.9961283866507464,3.733610041716664,2.1247057890538255
2019-02-22-19,1.8170940156595004,3.6592459460560702,2.070742946656892
2019-02-22-20,1.6345379004205651,3.520170029793126,2.2535285243799543
2019-02-22-21,1.7779034544723127,3.6286339427374186,2.373203919558701
2019-02-22-22,1.9184284444542365,3.2823690760360393,2.359935853926046
2019-02-22-23,1.8892889505756454,3.3749457838232635,2.5063877222068487
