UTC,首爾,東京,北京
2019-05-11-00,0.9275217380567813,1.3794110674574993,0.9541539254151172
2019-05-11-01,1.299338273060333,1.499418697964254,1.1817302606040347
2019-05-11-02,1.8819732030271992,1.4339431863648961,1.7499388145803187
2019-05-11-03,2.4671587205029204,1.4484830864925087,2.0840422561487957
2019-05-11-04,3.042410281242674,1.777031247758917,2.8731506008537684
2019-05-11-05,3.3661764235955594,2.6388792116697655,3.443302747413268
2019-05-11-06,3.6784307474543283,3.355068842375841,3.5426564728559065
2019-05-11-07,3.4132542083189654,3.9911097601287193,3.529864717769812
2019-05-11-08,3.053565423794701,4.596313663455084,3.721379015626361
2019-05-11-09,3.331566065628398,4.926219640039124,3.7673401178814854
2019-05-11-10,3.434335815244877,4.630954250832715,3.964355204449364
2019-05-11-11,3.0726447958717844,3.826521136246643,4.509476524451262
2019-05-11-12,2.2559024887281174,3.081181886099338,5.082429906694815
2019-05-11-13,1.4018361781091884,2.7712964958096777,3.870464804129574
2019-05-11-14,1.139168766399652,2.058776478921929,2.929076194679884
2019-05-11-15,1.0427867075611095,1.0952240153799344,2.2882955944469225
2019-05-11-16,0.7351163743525665,0.818815534344262,2.0869201273577893
2019-05-11-17,0.490301967933068,1.2022408360309376,1.9229350312472542
2019-05-11-18,0.5323627178665467,1.8755685346839333,2.030677866079306
2019-05-11-19,0.7027036576603302,2.4948822744199437,1.9264754954990353
2019-05-11-20,0.6226612178379681,2.760922826966558,2.0552928632137357
2019-05-11-21,1.5201590124401985,3.4758833658776496,2.0027641087028814
2019-05-11-22,2.345998838954775,3.2868782154513765,1.8882504840663952
2019-05-11-23,2.556722984296877,3.1408894022570966,2.129809406623358
