UTC,首爾,東京,北京
2019-06-03-00,1.8223051302802271,1.2961532706546466,3.5094387390392394
2019-06-03-01,2.2320794966272057,2.0698045213966947,3.7781079032417764
2019-06-03-02,2.952372783758604,2.7315512383871834,4.285631041762671
2019-06-03-03,3.4059277129146723,3.3800673923098166,4.751094824820843
2019-06-03-04,3.6881152799744417,3.7039152614241444,4.430727472682518
2019-06-03-05,3.6015916428363752,3.9138605480406605,3.8590643841770707
2019-06-03-06,3.965629168295242,4.067590485093207,3.1280914239866826
2019-06-03-07,4.37480415626339,4.277438745048742,2.483317625988852
2019-06-03-08,4.583051531004116,3.9651578260900333,1.6642918222346266
2019-06-03-09,4.41746449376901,4.0764320107168786,1.1550338520450056
2019-06-03-10,4.144639983634601,3.372725936902207,0.1684686614426582
2019-06-03-11,3.676773021466487,2.9340565200489412,1.9267903719378578
2019-06-03-12,3.4740379213475614,2.3496920986431213,2.470258881454602
2019-06-03-13,3.2115853638739873,1.675720231611885,2.483320830895308
2019-06-03-14,2.767801480631762,1.5692477000277056,2.054034024395141
2019-06-03-15,2.5764118727313234,1.3920126034780484,1.5669369765571115
2019-06-03-16,2.347769586073808,1.5450724322283558,1.3682558297119838
2019-06-03-17,1.7373016038989497,1.7168047960813535,1.6818258028164366
2019-06-03-18,1.5393859309744002,1.5758242181742477,1.9459200448705298
2019-06-03-19,1.3312488026270528,1.2864563777790747,1.8698260791773622
2019-06-03-20,0.8174089402036292,1.5206121019516228,0.8728438040788811
2019-06-03-21,1.4558931194335873,1.589231128079026,2.3041989074304823
2019-06-03-22,2.211748193159841,1.4658448734895684,2.871820769988828
2019-06-03-23,2.840950097763454,1.2045712202600867,2.794464492249707
