UTC,首爾,東京,北京
2019-07-15-00,2.36609204661014,3.057527701205245,0.8656098378577127
2019-07-15-01,2.302915660453623,3.152211425565429,0.964598288064537
2019-07-15-02,2.258506946038583,3.09538417778557,1.7251917766438543
2019-07-15-03,2.5175093019246826,3.207267414742935,2.098538351955771
2019-07-15-04,2.7697300996638763,3.0979086335785255,2.267146827758598
2019-07-15-05,3.6257018594070907,3.0044730845699843,2.49569364083048
2019-07-15-06,4.319643592471391,2.899269859865183,2.4023447008530474
2019-07-15-07,3.706824873266095,3.234646563965548,2.3037335017613536
2019-07-15-08,3.3758503966234414,3.396623652923463,2.1760129084608355
2019-07-15-09,2.78285647055211,3.781352273245109,2.0764509828463975
2019-07-15-10,2.427110867228338,3.6442644380747393,1.8533558999896214
2019-07-15-11,1.3929973591654756,3.641071375254927,1.627439786499249
2019-07-15-12,1.140723262324035,3.5987693996146364,1.9004853163536384
2019-07-15-13,0.8766671245442021,3.0414757227456777,2.672177839850651
2019-07-15-14,0.8081773408672254,2.5999861943073297,4.046876001478928
2019-07-15-15,1.6258183512193418,2.704115052985082,3.582470797255138
2019-07-15-16,1.6520102734396303,2.731976228693712,3.1470669133524094
2019-07-15-17,2.054507503889937,2.273058128302763,2.1777845232150277
2019-07-15-18,2.1539142928428383,2.7213185923797343,1.088511270274661
2019-07-15-19,1.8983053158761436,2.4195456382036955,1.1535958614762967
2019-07-15-20,2.068971612528348,2.3220444922331596,2.0388925076882356
2019-07-15-21,2.0616304411844824,2.366411963302226,2.2631153284550076
2019-07-15-22,2.3301182582003293,2.455814445020526,1.8906167123049078
2019-07-15-23,2.7959534921502462,2.998878320813121,1.4195590085550263
